prompt_id,politician,prompt_version,query,region
prompt15_repetition2_medium,Kemi Badenoch,values,Kemi Badenoch Minister for Women and Equalities statements human rights site:gov.uk,UK
prompt15_repetition2_medium,Kemi Badenoch,values,Inclusive Britain policy paper 2022 Government Equalities Office,UK
prompt15_repetition2_medium,Kemi Badenoch,values,Kemi Badenoch human rights statement site:parliament.uk,UK
prompt15_repetition2_medium,Kemi Badenoch,values,Economic Activity of Public Bodies (Overseas Matters) Bill Kemi Badenoch speech Hansard antisemitism,UK
prompt15_repetition2_medium,Kemi Badenoch,values,BBC Kemi Badenoch Equality Act letter public bodies rights must be upheld,UK
prompt15_repetition2_medium,Kemi Badenoch,values,Kemi Badenoch asks EHRC for advice on definition of 'sex' in Equality Act 2010 site:gov.uk,UK
prompt15_repetition2_medium,Kemi Badenoch,values,EHRC advice letter to Kemi Badenoch definition of sex Equality Act April 2023 site:equalityhumanrights.com,UK
prompt15_repetition3_medium,Kemi Badenoch,values,Kemi Badenoch human rights speech,UK
prompt15_repetition3_medium,Kemi Badenoch,values,Kemi Badenoch women and equalities statement human rights,UK
prompt15_repetition3_medium,Kemi Badenoch,values,Post Office (Horizon System) Offences Act 2024 Royal Assent,UK
prompt15_repetition3_medium,Kemi Badenoch,values,Kemi Badenoch Post Office scandal statement gov.uk,UK
prompt15_repetition3_medium,Kemi Badenoch,values,Kemi Badenoch antisemitism statement 2023 2024 minister for women and equalities,UK
prompt15_repetition3_medium,Kemi Badenoch,values,GOV.UK clarify definition of sex in Equality Act consultation Kemi Badenoch,UK
prompt15_repetition4_medium,Kemi Badenoch,values,Kemi Badenoch human rights statement,UK
prompt15_repetition4_medium,Kemi Badenoch,values,Kemi Badenoch antisemitism condemnation human rights,UK
prompt15_repetition4_medium,Kemi Badenoch,values,Kemi Badenoch forced labour supply chains Xinjiang statement Department for Business and Trade 2023 2024,UK
prompt15_repetition4_medium,Kemi Badenoch,values,Kemi Badenoch letter to EHRC definition of sex GOV.UK PDF 21 February 2023,UK
prompt15_repetition4_medium,Kemi Badenoch,values,Kemi Badenoch FGM statement,UK
prompt16_repetition0_medium,Lisa Nandy,disregards,Lisa Nandy human rights record,UK
prompt16_repetition0_medium,Lisa Nandy,disregards,Amnesty International UK Lisa Nandy Gaza comments October 2023 statement,UK
prompt16_repetition0_medium,Lisa Nandy,disregards,TheyWorkForYou Lisa Nandy votes human rights immigration asylum Rwanda,UK
prompt16_repetition0_medium,Lisa Nandy,disregards,Lisa Nandy voted against Rwanda bill,UK
prompt16_repetition0_medium,Lisa Nandy,disregards,TheyWorkForYou Lisa Nandy votes Rwanda Bill 2024,UK
prompt16_repetition0_medium,Lisa Nandy,disregards,Lisa Nandy Rwanda plan absurd quote interview 2023 2024,UK
prompt16_repetition1_medium,Lisa Nandy,disregards,Lisa Nandy current role 2025,UK
prompt16_repetition1_medium,Lisa Nandy,disregards,Lisa Nandy Rwanda plan human rights,UK
prompt16_repetition1_medium,Lisa Nandy,disregards,Lisa Nandy ECHR support human rights act support 2023 2024 interview,UK
prompt16_repetition1_medium,Lisa Nandy,disregards,Lisa Nandy sanctions China human rights Uighurs statement 2020 2021,UK
prompt16_repetition1_medium,Lisa Nandy,disregards,Observer Lisa Nandy block China's seat on UN human rights council 2020 letter,UK
prompt16_repetition1_medium,Lisa Nandy,disregards,Lisa Nandy 2020 trans women prison of their choosing quote source Labour leadership hustings 2020 Women place UK hate group pledge card,UK
prompt16_repetition1_medium,Lisa Nandy,disregards,Lisa Nandy Rwanda plan absurd interview BBC Laura Kuenssberg Rwanda 'con trick' 'absurd' 2023,UK
prompt16_repetition2_medium,Lisa Nandy,disregards,Lisa Nandy human rights criticism,UK
prompt16_repetition2_medium,Lisa Nandy,disregards,TheyWorkForYou Lisa Nandy voting record human rights,UK
prompt16_repetition2_medium,Lisa Nandy,disregards,Amnesty UK CHIS bill human rights 2020 abstention Labour,UK
prompt16_repetition2_medium,Lisa Nandy,disregards,TheyWorkForYou Lisa Nandy votes human rights TheyWorkForYou,UK
prompt16_repetition2_medium,Lisa Nandy,disregards,Lisa Nandy CHIS bill vote 15 October 2020,UK
prompt17_repetition0_medium,Lisa Nandy,values,Lisa Nandy human rights speech Uyghurs Xinjiang Labour Shadow Foreign Secretary sanctions,UK
prompt17_repetition0_medium,Lisa Nandy,values,Lisa Nandy Magnitsky sanctions speech 2020 Labour Shadow Foreign Secretary human rights,UK
prompt17_repetition0_medium,Lisa Nandy,values,Lisa Nandy refugees child refugees The Children's Society young refugees adviser Independent Asylum Commission source,UK
prompt17_repetition0_medium,Lisa Nandy,values,TheyWorkForYou Lisa Nandy voted Nationality and Borders Act 2022 Illegal Migration Bill 2023 Rwanda bill vote,UK
prompt17_repetition0_medium,Lisa Nandy,values,Votes in Parliament Rwanda Bill second reading 12 December 2023 division list Lisa Nandy no vote recorded,UK
prompt17_repetition0_medium,Lisa Nandy,values,Lisa Nandy Chair Labour Friends of Palestine and the Middle East 2018 source,UK
prompt17_repetition0_medium,Lisa Nandy,values,Lisa Nandy antisemitism Labour statement 2020 human rights equalities,UK
prompt17_repetition0_medium,Lisa Nandy,values,Lisa Nandy Afghan refugees resettlement statement 2021 Labour Shadow Foreign Secretary human rights Afghans,UK
prompt17_repetition0_medium,Lisa Nandy,values,Hansard Lisa Nandy Yemen arms sales Saudi 2021 statement,UK
prompt17_repetition0_medium,Lisa Nandy,values,Lisa Nandy Human Rights Act defend statement 2013 2014 2015,UK
prompt17_repetition1_medium,Lisa Nandy,values,Lisa Nandy human rights statement 2024 2025,UK
prompt17_repetition1_medium,Lisa Nandy,values,Lisa Nandy human rights Hong Kong Uyghur Magnitsky sanctions interview 2021 Guardian,UK
prompt17_repetition1_medium,Lisa Nandy,values,site:hansard.parliament.uk Lisa Nandy human rights Hong Kong,UK
prompt17_repetition1_medium,Lisa Nandy,values,Commons division Safety of Rwanda Bill third reading 17 January 2024 division list parliament.uk,UK
prompt17_repetition1_medium,Lisa Nandy,values,TheyWorkForYou Lisa Nandy votes Rwanda,UK
prompt17_repetition1_medium,Lisa Nandy,values,Lisa Nandy ceasefire Gaza human rights 2023 statement,UK
prompt17_repetition1_medium,Lisa Nandy,values,Hansard Gaza humanitarian situation 4 December 2023 Lisa Nandy extract,UK
prompt17_repetition2_medium,Lisa Nandy,values,Lisa Nandy human rights speech Shadow Foreign Secretary Uyghur Hong Kong sanctions Magnitsky,UK
prompt17_repetition2_medium,Lisa Nandy,values,Lisa Nandy human rights Uyghurs statement,UK
prompt17_repetition2_medium,Lisa Nandy,values,Lisa Nandy biography worked for The Children's Society Centrepoint human rights background,UK
prompt17_repetition2_medium,Lisa Nandy,values,Lisa Nandy Labour conference 2021 foreign policy speech transcript human rights arms sales Saudi forced labour Xinjiang Labour website,UK
prompt17_repetition2_medium,Lisa Nandy,values,Observer Lisa Nandy letter Dominic Raab oppose China's election to UN human rights council prima facie crime against humanity Uighurs 2020 Observer letter,UK
prompt17_repetition2_medium,Lisa Nandy,values,Guardian block China's seat on human rights council over Uighurs urges Lisa Nandy Guardian 2020,UK
prompt17_repetition2_medium,Lisa Nandy,values,Lisa Nandy ECHR European Convention on Human Rights Labour will not leave ECHR statement,UK
prompt17_repetition2_medium,Lisa Nandy,values,Lisa Nandy The Children's Society senior policy adviser young refugees biography,UK
prompt17_repetition2_medium,Lisa Nandy,values,Lisa Nandy Labour conference 2021 speech illicit finance taskforce arms sales Saudi transparency Xinjiang cotton imports LabourList full text,UK
prompt17_repetition3_medium,Lisa Nandy,values,Lisa Nandy Secretary of State for International Development July 2024 gov.uk site,UK
prompt17_repetition3_medium,Lisa Nandy,values,Lisa Nandy Hong Kong sanctions Magnitsky statement Hansard 2020,UK
prompt17_repetition3_medium,Lisa Nandy,values,Lisa Nandy The Children's Society policy adviser 2005 2010 biography,UK
prompt17_repetition3_medium,Lisa Nandy,values,BBC Lisa Nandy Uyghur sanctions 2020 interview,UK
prompt17_repetition3_medium,Lisa Nandy,values,Lisa Nandy voted against Safety of Rwanda Bill divisions 2024 Hansard,UK
prompt17_repetition3_medium,Lisa Nandy,values,How did Lisa Nandy vote on Safety of Rwanda Bill Commons division list 2024 votes Lisa Nandy,UK
prompt17_repetition3_medium,Lisa Nandy,values,Lisa Nandy Rwanda plan is immoral statement 2023 interview,UK
prompt17_repetition3_medium,Lisa Nandy,values,Lisa Nandy chair Labour Friends of Palestine and the Middle East 2018 statement,UK
prompt17_repetition3_medium,Lisa Nandy,values,The Children's Society Lisa Nandy young refugees policy adviser 2005 2010 site:childrenssociety.org.uk,UK
prompt17_repetition3_medium,Lisa Nandy,values,Lisa Nandy Rohingya 2020 statement Hansard,UK
prompt17_repetition4_medium,Lisa Nandy,values,Lisa Nandy human rights speech Hansard Magnitsky sanctions,UK
prompt17_repetition4_medium,Lisa Nandy,values,Lisa Nandy block China's election to UN Human Rights Council Observer letter 2020 Uyghurs,UK
prompt17_repetition4_medium,Lisa Nandy,values,Lisa Nandy Rwanda plan human rights statement 2023 Labour,UK
prompt17_repetition4_medium,Lisa Nandy,values,BBC Lisa Nandy human rights Hong Kong Uyghurs statement 2020,UK
prompt18_repetition2_medium,Diane Abbot,disregards,Diane Abbott letter Observer racism Jews and Travellers 2023 date,UK
prompt18_repetition2_medium,Diane Abbot,disregards,Diane Abbott human rights record campaign votes civil liberties Liberty UK Diane Abbott,UK
prompt18_repetition2_medium,Diane Abbot,disregards,2008 Human Rights Awards Special Judges Award Diane Abbott 42 days detention Liberty JUSTICE Law Society,UK
prompt18_repetition2_medium,Diane Abbot,disregards,Human Rights Awards 2008 Special Judges Award Diane Abbott Liberty JUSTICE Law Society press release,UK
prompt18_repetition2_medium,Diane Abbot,disregards,Law Society 'Human Rights Awards 2008' Diane Abbott Special Judges Award press release site:lawsociety.org.uk,UK
prompt18_repetition2_medium,Diane Abbot,disregards,Law Society Gazette 2008 Human Rights Awards winners Diane Abbott Special Judges Award,UK
prompt18_repetition2_medium,Diane Abbot,disregards,BBC Diane Abbott letter Observer apology 2023 suspended Labour antisemitism 23 April 2023 BBC News,UK
prompt18_repetition4_medium,Diane Abbot,disregards,Diane Abbott 2023 letter Observer antisemitism suspension Labour,UK
prompt18_repetition4_medium,Diane Abbot,disregards,Diane Abbott Rwanda scheme human rights,UK
prompt18_repetition4_medium,Diane Abbot,disregards,Diane Abbott Rwanda scheme statement Commons Hansard,UK
prompt19_repetition0_medium,Diane Abbot,values,Diane Abbott voted against 90-day detention 2005 Hansard,UK
prompt19_repetition0_medium,Diane Abbot,values,Diane Abbott 90 day detention vote 2005 TheyWorkForYou,UK
prompt19_repetition0_medium,Diane Abbot,values,Diane Abbott Human Rights Award 2008 Liberty JUSTICE Law Society Special Judges Award,UK
prompt19_repetition0_medium,Diane Abbot,values,TheyWorkForYou Diane Abbott votes human rights Investigatory Powers Bill,UK
prompt19_repetition0_medium,Diane Abbot,values,Public Whip 90 days detention vote 2005 Terrorism Bill division list Diane Abbott,UK
prompt19_repetition0_medium,Diane Abbot,values,Diane Abbott end indefinite immigration detention statement Hansard,UK
prompt19_repetition0_medium,Diane Abbot,values,Diane Abbott letter Observer racism 2023 suspension BBC,UK
prompt19_repetition0_medium,Diane Abbot,values,Left Foot Forward Diane Abbott Human Rights Act grave setback article,UK
prompt19_repetition0_medium,Diane Abbot,values,2008 Human Rights Awards Law Society JUSTICE Liberty Special Judges' Award Diane Abbott press release,UK
prompt19_repetition0_medium,Diane Abbot,values,Labour MP Diane Abbott wins human rights award 2008 The Times,UK
prompt19_repetition0_medium,Diane Abbot,values,House of Commons division list ceasefire Gaza 15 November 2023 SNP amendment division list Abbott,UK
prompt19_repetition0_medium,Diane Abbot,values,ID Cards Bill 2005 division list Diane Abbott,UK
prompt19_repetition0_medium,Diane Abbot,values,Diane Abbott abortion vote 2008 Human Fertilisation and Embryology Bill abortion limit vote TheyWorkForYou,UK
prompt19_repetition0_medium,Diane Abbot,values,Hansard 1988 Clause 28 vote list Ms Diane Abbott 9 March 1988,UK
prompt19_repetition1_medium,Diane Abbot,values,Diane Abbott human rights Hansard speech Human Rights Act 1998 defend repeal,UK
prompt19_repetition1_medium,Diane Abbot,values,Hansard Diane Abbott Rwanda Bill Safety of Rwanda debate,UK
prompt19_repetition1_medium,Diane Abbot,values,TheyWorkForYou Diane Abbott voting record human rights,UK
prompt19_repetition1_medium,Diane Abbot,values,TheyWorkForYou Diane Abbott gay rights consistently voted for equal gay rights,UK
prompt19_repetition1_medium,Diane Abbot,values,Hansard Detention of Vulnerable Persons 14 March 2017 Diane Abbott Westminster Hall,UK
prompt19_repetition1_medium,Diane Abbot,values,Diane Abbott Human Rights Act defend Hansard,UK
prompt19_repetition1_medium,Diane Abbot,values,Diane Abbott New Statesman stop and search of the digital age Investigatory Powers Bill,UK
prompt19_repetition1_medium,Diane Abbot,values,Diane Abbott Human Rights Act 1998 defend speech,UK
prompt19_repetition1_medium,Diane Abbot,values,Public Whip 2013 Marriage (Same Sex Couples) Bill 5 Feb 2013 division list Abbott,UK
prompt19_repetition1_medium,Diane Abbot,values,TheyWorkForYou Diane Abbott Marriage (Same Sex Couples) Bill votes,UK
prompt19_repetition1_medium,Diane Abbot,values,Hansard Diane Abbott 21 May 2013 Marriage (Same Sex Couples) Bill speech,UK
prompt19_repetition2_medium,Diane Abbot,values,Diane Abbott votes Parliament Illegal Migration Act 2023 votes.parliament.uk,UK
prompt19_repetition2_medium,Diane Abbot,values,votes.parliament.uk Commons Division Safety of Rwanda Bill Third Reading 17 January 2024 Division,UK
prompt19_repetition2_medium,Diane Abbot,values,Joint Committee on Human Rights Illegal Migration Bill human rights concerns report 2023 parliament.uk,UK
prompt19_repetition2_medium,Diane Abbot,values,Terrorism Bill 2005 90 days vote results MPs list 'how they voted' 90 days detention Hansard,UK
prompt19_repetition2_medium,Diane Abbot,values,Public Whip 90 days detention vote 9 November 2005 list Abbott Diane vote,UK
prompt19_repetition2_medium,Diane Abbot,values,Diane Abbott London Schools and the Black Child initiative human rights education,UK
prompt19_repetition2_medium,Diane Abbot,values,Diane Abbott vote Police Crime Sentencing and Courts Bill protest clauses votes.parliament.uk 2021 2022,UK
prompt19_repetition2_medium,Diane Abbot,values,Diane Abbott Shadow Home Secretary end indefinite immigration detention statement 2019 Labour policy,UK
prompt19_repetition3_medium,Diane Abbot,values,Diane Abbott voting record human rights TheyWorkForYou,UK
prompt19_repetition3_medium,Diane Abbot,values,Diane Abbott voting record TheyWorkForYou equality and human rights,UK
prompt19_repetition3_medium,Diane Abbot,values,Hansard Diane Abbott Human Rights Act speech,UK
prompt19_repetition3_medium,Diane Abbot,values,Diane Abbott indefinite detention end immigration detention Hansard 2019,UK
prompt19_repetition3_medium,Diane Abbot,values,Diane Abbott Police Crime Sentencing and Courts Bill protest rights Hansard speech,UK
prompt19_repetition3_medium,Diane Abbot,values,Ms Diane Abbott Police Crime Sentencing Courts Bill Hansard Abbott contribution Commons 2021,UK
prompt19_repetition3_medium,Diane Abbot,values,Diane Abbott Left Foot Forward Human Rights Act article,UK
prompt19_repetition3_medium,Diane Abbot,values,BBC Diane Abbott Jamaica deportation flight 2020 Abbott criticised,UK
prompt19_repetition3_medium,Diane Abbot,values,Diane Abbott Race Relations Officer National Council for Civil Liberties,UK
prompt19_repetition4_medium,Diane Abbot,values,Diane Abbott human rights record Hansard Human Rights Act statements,UK
prompt19_repetition4_medium,Diane Abbot,values,Hansard Diane Abbott Human Rights Act defend,UK
prompt19_repetition4_medium,Diane Abbot,values,Diane Abbott voting record human rights TheyWorkForYou,UK
prompt19_repetition4_medium,Diane Abbot,values,Diane Abbott Human Rights Act defend Hansard 2011 2012,UK
prompt19_repetition4_medium,Diane Abbot,values,Diane Abbott voted for Marriage (Same Sex Couples) Bill Commons division list,UK
prompt19_repetition4_medium,Diane Abbot,values,Diane Abbott 42 days detention vote 2008,UK
prompt19_repetition4_medium,Diane Abbot,values,Liberty Human Rights Awards 2008 Special Judges Award Diane Abbott,UK
prompt19_repetition4_medium,Diane Abbot,values,Votes in Parliament same sex marriage 2013 division list Commons 5 February 2013 Abbott,UK
prompt19_repetition4_medium,Diane Abbot,values,Diane Abbott voted against ID cards Hansard 2005 2006,UK
prompt19_repetition4_medium,Diane Abbot,values,Diane Abbott Grenfell inquiry human rights,UK
prompt19_repetition4_medium,Diane Abbot,values,BBC profile Diane Abbott first black woman MP Shadow Home Secretary profile,UK
