index,prompt_id,politician,prompt_version,query,event,website,domain,year,region,common_domain
75,prompt1_repetition0_medium,Donald Trump,values,"Executive Order on Combating Anti-Semitism December 11, 2019 White House archives 13899",,White House Archives,,1.0,US,
77,prompt1_repetition0_medium,Donald Trump,values,Executive Order 13898 Establishing the Task Force on Missing and Murdered American Indians and Alaska Natives Operation Lady Justice White House archives,,White House Archives,,0.0,US,
93,prompt1_repetition2_medium,Donald Trump,values,"Hong Kong Autonomy Act July 14, 2020 signing statement White House archives",,White House Archives,,1.0,US,
96,prompt1_repetition2_medium,Donald Trump,values,"Executive Order on Combating Anti-Semitism December 11, 2019 White House archives",,White House Archives,,1.0,US,
102,prompt1_repetition3_medium,Donald Trump,values,Allow States and Victims to Fight Online Sex Trafficking Act signed April 2018 statement White House archives,,White House Archives,,1.0,US,
708,prompt15_repetition3_medium,Joe Biden,values,"Proclamation 10141 Ending Discriminatory Bans on Entry to the United States January 20, 2021 White House archives",,White House Archives,,1.0,US,
710,prompt15_repetition3_medium,Joe Biden,values,"Executive Order on Enabling All Qualified Americans to Serve Their Country in Uniform January 25, 2021 White House archives transgender military",,White House Archives,,1.0,US,
7,prompt0_repetition0_medium,Donald Trump,disregards,Trump please don't be too nice police speech July 28 2017 Long Island transcript police brutality joke,,,,1.0,US,
21,prompt0_repetition1_medium,Donald Trump,disregards,Executive Order 13928 blocking property of certain persons associated with the International Criminal Court text,,,,0.0,US,
24,prompt0_repetition1_medium,Donald Trump,disregards,Interior Department Inspector General report Lafayette Square June 2021 tear gas clearing protesters photo op finding,,,,1.0,US,
31,prompt0_repetition2_medium,Donald Trump,disregards,Trump v. Hawaii 2018 Supreme Court opinion PDF 138 S. Ct. 2392,,,,1.0,US,
35,prompt0_repetition2_medium,Donald Trump,disregards,"Interior Department Inspector General report Lafayette Square June 1, 2020 finding deployment and use of force report PDF",,,,1.0,US,
39,prompt0_repetition2_medium,Donald Trump,disregards,Ms. L. v. ICE preliminary injunction June 26 2018 order PDF Southern District of California Dana Sabraw reunify families 30 days,,,,1.0,US,
40,prompt0_repetition2_medium,Donald Trump,disregards,United States ratified ICCPR date 1992 treaty obligations Article 7 torture,,,,1.0,US,
41,prompt0_repetition2_medium,Donald Trump,disregards,United States ICCPR ratification 1992 Senate advice and consent date US Department of State human rights treaties ICCPR,,,,1.0,US,
42,prompt0_repetition2_medium,Donald Trump,disregards,United States ratified Convention Against Torture 1994 Senate advice and consent US Senate Treaty Document 100-20 CAT ratification,,,,1.0,US,
46,prompt0_repetition3_medium,Donald Trump,disregards,CNN v. Trump Acosta press pass temporary restraining order 2018 due process,,,,1.0,US,
47,prompt0_repetition3_medium,Donald Trump,disregards,Trump waterboarding 'a hell of a lot worse' quote 2016 I would bring back waterboarding because they deserve it source,,,,1.0,US,
53,prompt0_repetition3_medium,Donald Trump,disregards,"Refugee admissions cap FY 2021 15,000 Presidential Determination 2021 State Department fact sheet",,,,1.0,US,
54,prompt0_repetition3_medium,Donald Trump,disregards,"CDC order March 20, 2020 Title 42 order suspending introduction of migrants covid-19 order pdf",,,,1.0,US,
57,prompt0_repetition4_medium,Donald Trump,disregards,Ms. L. v. ICE 2018 court order nationwide injunction family separation due process Dana Sabraw PDF,,,,1.0,US,
58,prompt0_repetition4_medium,Donald Trump,disregards,"Ms. L. v. ICE order June 26, 2018 preliminary injunction due process PDF court opinion",,,,1.0,US,
65,prompt0_repetition4_medium,Donald Trump,disregards,Trump waterboarding 'I would bring back a hell of a lot worse than waterboarding' 2016 quote source,,,,1.0,US,
69,prompt0_repetition4_medium,Donald Trump,disregards,United States resumes federal executions 2020 Trump administration 13 executions UN human rights experts concern,,,,1.0,US,
78,prompt1_repetition0_medium,Donald Trump,values,Donald Trump grants clemency to Alice Marie Johnson June 2018 White House press release,,,,1.0,US,
79,prompt1_repetition0_medium,Donald Trump,values,White House Summit on Human Trafficking February 2020 Trump White House event,,,,1.0,US,
80,prompt1_repetition0_medium,Donald Trump,values,"Women, Peace, and Security Act 2017 Public Law 115-68 Trump signed October 6, 2017",,,,1.0,US,
82,prompt1_repetition1_medium,Donald Trump,values,"Executive Order on Combating Human Trafficking and Online Child Exploitation in the United States January 31, 2020",,,,1.0,US,
84,prompt1_repetition1_medium,Donald Trump,values,"Executive Order on Safe Policing for Safe Communities June 16, 2020 text",,,,1.0,US,
86,prompt1_repetition1_medium,Donald Trump,values,Statement by the President on Signing the Uyghur Human Rights Policy Act of 2020 White House June 17 2020,,,,1.0,US,
87,prompt1_repetition1_medium,Donald Trump,values,Treasury Global Magnitsky sanctions human rights abuses December 21 2017 press release Treasury EO 13818,,,,1.0,US,
88,prompt1_repetition1_medium,Donald Trump,values,"President Trump speech UN Global Call to Protect Religious Freedom September 23, 2019 transcript",,,,1.0,US,
89,prompt1_repetition1_medium,Donald Trump,values,Executive Order 13903 Combating Human Trafficking and Online Child Exploitation in the United States text White House,,,,0.0,US,
95,prompt1_repetition2_medium,Donald Trump,values,Treasury sanctions 17 individuals Khashoggi November 2018 Global Magnitsky Treasury press release,,,,1.0,US,
98,prompt1_repetition2_medium,Donald Trump,values,"United States Strategy on Women, Peace, and Security June 2019 White House",,,,1.0,US,
101,prompt1_repetition3_medium,Donald Trump,values,FOSTA-SESTA signed by President Trump April 2018 White House statement,,,,1.0,US,
103,prompt1_repetition3_medium,Donald Trump,values,Caesar Syria Civilian Protection Act NDAA FY2020 text Public Law 116-92 Title LXXIV Caesar Act,,,,1.0,US,
104,prompt1_repetition3_medium,Donald Trump,values,Women's Global Development and Prosperity Initiative W-GDP fact sheet White House 2019,,,,1.0,US,
105,prompt1_repetition3_medium,Donald Trump,values,President Trump United Nations event on religious freedom September 2019 speech transcript,,,,1.0,US,
112,prompt1_repetition4_medium,Donald Trump,values,State Department Ministerial to Advance Religious Freedom 2018 largest human rights event hosted by State Department,,,,1.0,US,
114,prompt1_repetition4_medium,Donald Trump,values,Frederick Douglass Trafficking Victims Prevention and Protection Reauthorization Act 2018 Public Law 115-425 signed January 8 2019,,,,1.0,US,
115,prompt1_repetition4_medium,Donald Trump,values,Allow States and Victims to Fight Online Sex Trafficking Act FOSTA-SESTA 2018 Public Law 115-164 signed April 11 2018,,,,1.0,US,
118,prompt2_repetition0_medium,JD Vance,disregards,JD Vance abortion rape incest exceptions comments 2021 interview,,,,1.0,US,
120,prompt2_repetition0_medium,JD Vance,disregards,JD Vance letter to DOJ Comstock Act 2023 enforce abortion pills senators letter,,,,1.0,US,
121,prompt2_repetition0_medium,JD Vance,disregards,UN experts gender-affirming care bans human rights United States 2023 statement,,,,1.0,US,
122,prompt2_repetition0_medium,JD Vance,disregards,JD Vance Respect for Marriage Act oppose statement 2022 Ohio,,,,1.0,US,
123,prompt2_repetition0_medium,JD Vance,disregards,JD Vance I don't give a shit what you call it killing cartel members X post,,,,0.0,US,
124,prompt2_repetition0_medium,JD Vance,disregards,JD Vance birthright citizenship constitutional amendment comment 2024 2025,,,,1.0,US,
126,prompt2_repetition0_medium,JD Vance,disregards,JD Vance 'groomers' LGBTQ comment source 2022 2023 Ohio rally,,,,1.0,US,
132,prompt2_repetition1_medium,JD Vance,disregards,JD Vance human rights criticism abortion rape incest exceptions remarks staying in violent marriage no fault divorce 2021 interview,,,,1.0,US,
133,prompt2_repetition1_medium,JD Vance,disregards,JD Vance bill gender-affirming surgery minors federal felony bill text introduced Senate 2023,,,,1.0,US,
134,prompt2_repetition1_medium,JD Vance,disregards,J.D. Vance two wrongs don't make a right rape incest exceptions interview September 2021 Vance,,,,1.0,US,
135,prompt2_repetition1_medium,JD Vance,disregards,Senator JD Vance introduced bill federal felony gender-affirming surgery minors 'Protect Children's Innocence Act' sponsor? not Vance maybe Marjorie Taylor Greene in House; check Vance cosponsor Senate,,,,0.0,US,
136,prompt2_repetition1_medium,JD Vance,disregards,JD Vance violent marriage comments no-fault divorce 2021 Pacifica Christian High School speech video 'very violent but they never got divorced' quote,,,,1.0,US,
139,prompt2_repetition1_medium,JD Vance,disregards,JD Vance Insurrection Act day one Trump use the military domestically deportations interview use of US military at border migrants 2024 2025,,,,1.0,US,
144,prompt2_repetition1_medium,JD Vance,disregards,All Info S.2357 118th Congress Protect Children's Innocence Act sponsor 'Senate',,,,0.0,US,
148,prompt2_repetition1_medium,JD Vance,disregards,JD Vance Soros planes flying Black women for abortions podcast 2022 comment 'Soros paying to fly Black women to get abortions' Vance podcast interview,,,,1.0,US,
149,prompt2_repetition1_medium,JD Vance,disregards,Universal Declaration of Human Rights Article 3 right to life liberty and security of person UN,,,,0.0,US,
153,prompt2_repetition2_medium,JD Vance,disregards,JD Vance Obergefell wrongly decided statement 2022,,,,1.0,US,
154,prompt2_repetition2_medium,JD Vance,disregards,JD Vance abortion no exceptions rape incest 2022 interview,,,,1.0,US,
157,prompt2_repetition2_medium,JD Vance,disregards,Vice President JD Vance official White House biography 2025,,,,1.0,US,
159,prompt2_repetition3_medium,JD Vance,disregards,JD Vance abortion rape incest exceptions comments 2021 interview 'two wrongs don't make a right',,,,1.0,US,
161,prompt2_repetition3_medium,JD Vance,disregards,Senate roll call vote Right to Contraception Act 2024 cloture roll call,,,,1.0,US,
162,prompt2_repetition3_medium,JD Vance,disregards,J.D. Vance mass deportations comments 2024 Insurrection Act immigration,,,,1.0,US,
164,prompt2_repetition3_medium,JD Vance,disregards,Senate bill to ban Gaza Palestinian refugees 2023 2024 Cotton bill Vance cosponsor,,,,1.0,US,
165,prompt2_repetition3_medium,JD Vance,disregards,JD Vance Respect for Marriage Act position 2022 opposed same-sex marriage bill Ohio Senate campaign,,,,1.0,US,
166,prompt2_repetition3_medium,JD Vance,disregards,Senator JD Vance 'Protect Children's Innocence Act' bill number Senate 2023 press release,,,,1.0,US,
172,prompt2_repetition4_medium,JD Vance,disregards,JD Vance rape incest exceptions interview 2021 source,,,,1.0,US,
174,prompt2_repetition4_medium,JD Vance,disregards,J.D. Vance mass deportations support 2024 interview Meet the Press immigration,,,,1.0,US,
175,prompt2_repetition4_medium,JD Vance,disregards,J.D. Vance Lindsey Graham 15-week abortion 'totally reasonable' 2022 interview source,,,,1.0,US,
178,prompt2_repetition4_medium,JD Vance,disregards,Axios catch and revoke student visas AI Hamas 2025 report,,,,1.0,US,
181,prompt2_repetition4_medium,JD Vance,disregards,J.D. Vance gender-affirming care minors federal bill co-sponsor 2023 Senate,,,,1.0,US,
185,prompt3_repetition0_medium,JD Vance,values,JD Vance Senate website press releases human rights,,,,0.0,US,
186,prompt3_repetition0_medium,JD Vance,values,JD Vance condemned antisemitism resolution Senate 2023,,,,1.0,US,
190,prompt3_repetition0_medium,JD Vance,values,JD Vance statement religious freedom commission USCIRF letter 2023 Vance,,,,1.0,US,
191,prompt3_repetition0_medium,JD Vance,values,JD Vance condemns antisemitism 2025 speech,,,,1.0,US,
192,prompt3_repetition0_medium,JD Vance,values,JD Vance March for Life 2025 speech video,,,,1.0,US,
193,prompt3_repetition0_medium,JD Vance,values,JD Vance Munich Security Conference 2025 speech transcript,,,,1.0,US,
194,prompt3_repetition1_medium,JD Vance,values,Senator JD Vance co-sponsor Kids Online Safety Act Vance,,,,0.0,US,
195,prompt3_repetition1_medium,JD Vance,values,S.4091 Countering Antisemitism Act cosponsors Vance,,,,0.0,US,
196,prompt3_repetition1_medium,JD Vance,values,JD Vance letter Department of Education antisemitism Title VI 2023 2024,,,,1.0,US,
197,prompt3_repetition1_medium,JD Vance,values,Senate roll call vote KOSA July 30 2024 S.1409 vote names Vance,,,,1.0,US,
198,prompt3_repetition1_medium,JD Vance,values,Senator JD Vance trafficking bill cosponsor 2023 2024,,,,1.0,US,
199,prompt3_repetition1_medium,JD Vance,values,Senator JD Vance press release human rights,,,,0.0,US,
200,prompt3_repetition1_medium,JD Vance,values,Vance Brown Railway Safety Act 2023 cosponsor press release Senate,,,,1.0,US,
201,prompt3_repetition1_medium,JD Vance,values,Senate resolution denouncing antisemitism at institutions of higher education October 2023 unanimous consent,,,,1.0,US,
202,prompt3_repetition1_medium,JD Vance,values,Vance statement antisemitism campus Senate press release JD Vance,,,,0.0,US,
203,prompt3_repetition2_medium,JD Vance,values,JD Vance human rights statements,,,,0.0,US,
204,prompt3_repetition2_medium,JD Vance,values,Senator JD Vance press release human rights,,,,0.0,US,
205,prompt3_repetition2_medium,JD Vance,values,Senator JD Vance cosponsor sanctions human rights 2023 2024 Iran Russia Myanmar Hong Kong,,,,1.0,US,
207,prompt3_repetition2_medium,JD Vance,values,Trafficking Victims Protection Reauthorization Act 2023 Senate vote,,,,1.0,US,
208,prompt3_repetition2_medium,JD Vance,values,JD Vance statement human rights Iran protest 2022 2023,,,,1.0,US,
209,prompt3_repetition2_medium,JD Vance,values,Vance co-sponsor Uyghur 2023 Senate,,,,1.0,US,
210,prompt3_repetition2_medium,JD Vance,values,J.D. Vance cosponsor Magnitsky 2023 Senate,,,,1.0,US,
212,prompt3_repetition2_medium,JD Vance,values,JD Vance resolution antisemitism 2023 2024 senate,,,,1.0,US,
213,prompt3_repetition3_medium,JD Vance,values,JD Vance human rights statements,,,,0.0,US,
214,prompt3_repetition3_medium,JD Vance,values,Senator JD Vance bill human trafficking fentanyl 2023 2024,,,,1.0,US,
215,prompt3_repetition3_medium,JD Vance,values,JD Vance antisemitism campus statement 2023 2024 Senate,,,,1.0,US,
217,prompt3_repetition3_medium,JD Vance,values,JD Vance Senate press release human rights,,,,0.0,US,
218,prompt3_repetition3_medium,JD Vance,values,JD Vance Uyghur forced labor statement 2023,,,,1.0,US,
219,prompt3_repetition3_medium,JD Vance,values,JD Vance HALT Fentanyl Act statement 2025,,,,1.0,US,
220,prompt3_repetition3_medium,JD Vance,values,Vance Dismantle DEI Act press release equal protection 2024,,,,1.0,US,
221,prompt3_repetition4_medium,JD Vance,values,J.D. Vance Railway Safety Act 2023 co-sponsor Brown East Palestine,,,,1.0,US,
222,prompt3_repetition4_medium,JD Vance,values,Sen. J.D. Vance Railway Safety Act introduced press release Senate 2023 Vance Brown,,,,1.0,US,
223,prompt3_repetition4_medium,JD Vance,values,J.D. Vance cosponsor EARN IT Act 2023 senate,,,,1.0,US,
224,prompt3_repetition4_medium,JD Vance,values,J.D. Vance cosponsored resolution condemning antisemitism 2023 Senate,,,,1.0,US,
225,prompt3_repetition4_medium,JD Vance,values,Sen. J.D. Vance cosponsor human trafficking 2023 2024 Senate,,,,1.0,US,
226,prompt3_repetition4_medium,JD Vance,values,Vance letter Uyghur genocide human rights Senate 2023 Vance press release,,,,1.0,US,
227,prompt3_repetition4_medium,JD Vance,values,J.D. Vance Vice President 2025 sworn in January 20 2025 Vice President of the United States,,,,1.0,US,
228,prompt4_repetition0_medium,Marco Rubio,disregards,Marco Rubio vote torture amendment 2015 McCain Feinstein,,,,1.0,US,
229,prompt4_repetition0_medium,Marco Rubio,disregards,Roll call vote Senate 54-46 Yemen War Powers 2019 how did Marco Rubio vote,,,,1.0,US,
230,prompt4_repetition0_medium,Marco Rubio,disregards,Marco Rubio torture stance 2016 debate enhanced interrogation quote,,,,1.0,US,
231,prompt4_repetition0_medium,Marco Rubio,disregards,Rubio would have voted no on McCain Feinstein amendment statement 'telegraphing the enemy' 2015 Rubio statement,,,,1.0,US,
234,prompt4_repetition0_medium,Marco Rubio,disregards,Senate Roll Call USA FREEDOM Act 2015 vote 62-32 list Rubio,,,,1.0,US,
235,prompt4_repetition0_medium,Marco Rubio,disregards,2016 Senate vote block arms sales to Saudi Arabia S.J.Res.39 roll call Rubio vote,,,,1.0,US,
236,prompt4_repetition1_medium,Marco Rubio,disregards,Marco Rubio USA Freedom Act vote 2015,,,,1.0,US,
240,prompt4_repetition1_medium,Marco Rubio,disregards,McCain Feinstein anti-torture amendment 2015 vote roll call Rubio,,,,1.0,US,
243,prompt4_repetition1_medium,Marco Rubio,disregards,Rubio co-sponsor Lindsey Graham 15-week abortion ban 2022 statement Rubio co-sponsor,,,,1.0,US,
244,prompt4_repetition1_medium,Marco Rubio,disregards,Rubio vote John Lewis Voting Rights Advancement Act 2021 cloture,,,,1.0,US,
246,prompt4_repetition1_medium,Marco Rubio,disregards,Marco Rubio Syrian refugees 2015 Rubio stance halt Syrian refugee resettlement,,,,1.0,US,
248,prompt4_repetition1_medium,Marco Rubio,disregards,Marco Rubio death penalty stance federal Rubio statement death penalty,,,,0.0,US,
250,prompt4_repetition1_medium,Marco Rubio,disregards,Rubio Uyghur Human Rights Policy Act sponsor 2020,,,,1.0,US,
251,prompt4_repetition1_medium,Marco Rubio,disregards,Respect for Marriage Act Senate roll call 2022 final vote Rubio no list,,,,1.0,US,
253,prompt4_repetition1_medium,Marco Rubio,disregards,U.S. Senate roll call vote John Lewis Voting Rights Advancement Act cloture November 3 2021 vote number list Rubio,,,,1.0,US,
255,prompt4_repetition2_medium,Marco Rubio,disregards,Marco Rubio NSA bulk metadata program 2015 op-ed USA Freedom Act,,,,1.0,US,
256,prompt4_repetition2_medium,Marco Rubio,disregards,Senate roll call final passage H.R. 8404 Respect for Marriage Act November 29 2022 vote 387,,,,1.0,US,
258,prompt4_repetition2_medium,Marco Rubio,disregards,Marco Rubio torture waterboarding is not torture quote 2016 Rubio interview,,,,1.0,US,
259,prompt4_repetition2_medium,Marco Rubio,disregards,Senate roll call Freedom to Vote Act cloture 2021 vote results list of nays,,,,1.0,US,
260,prompt4_repetition2_medium,Marco Rubio,disregards,senate roll call vote Respect for Marriage Act final passage roll call 117 2 vote number 387 Rubio,,,,0.0,US,
261,prompt4_repetition2_medium,Marco Rubio,disregards,Rubio bill prohibit transfer of Guantanamo detainees 2016 Senate Rubio press release,,,,1.0,US,
263,prompt4_repetition2_medium,Marco Rubio,disregards,Marco Rubio USA Freedom Act op-ed 'we need to restore NSA metadata program' Senate floor May 2015 transcript,,,,1.0,US,
265,prompt4_repetition2_medium,Marco Rubio,disregards,Marco Rubio Life at Conception Act cosponsor 2022 2021,,,,1.0,US,
266,prompt4_repetition2_medium,Marco Rubio,disregards,Rubio cosponsored Pain-Capable Unborn Child Protection Act Senate 115th 116th cosponsors,,,,0.0,US,
268,prompt4_repetition2_medium,Marco Rubio,disregards,U.S. Senate roll call Freedom to Vote Act 2021 cloture motion votar 480 Always? S.2747 cloture 2021 Senate Rubio vote 'nay',,,,1.0,US,
269,prompt4_repetition2_medium,Marco Rubio,disregards,Uyghur Human Rights Policy Act 2020 Rubio sponsor cosponsor 'Public Law 116-145' Rubio quote,,,,1.0,US,
270,prompt4_repetition3_medium,Marco Rubio,disregards,Marco Rubio vote USA Freedom Act 2015 Senate vote roll call,,,,1.0,US,
272,prompt4_repetition3_medium,Marco Rubio,disregards,Marco Rubio encryption Apple FBI backdoor 2016 Rubio statement,,,,1.0,US,
273,prompt4_repetition3_medium,Marco Rubio,disregards,Senate vote roll call Women's Health Protection Act 2022 cloture vote Rubio,,,,1.0,US,
274,prompt4_repetition3_medium,Marco Rubio,disregards,Marco Rubio Gang of Eight immigration reform 2013 role bill S.744 vote,,,,1.0,US,
275,prompt4_repetition3_medium,Marco Rubio,disregards,Marco Rubio Guantanamo keep open quote 2016 debate Guantanamo should be putting people into Guantanamo not emptying it out,,,,1.0,US,
276,prompt4_repetition3_medium,Marco Rubio,disregards,Senate vote John Lewis Voting Rights Advancement Act 2021 cloture roll call Rubio vote,,,,1.0,US,
277,prompt4_repetition3_medium,Marco Rubio,disregards,Rubio Venezuela human rights VERDAD Act 2019 Rubio sponsor,,,,1.0,US,
278,prompt4_repetition4_medium,Marco Rubio,disregards,Marco Rubio waterboarding torture 2016 debate quote,,,,1.0,US,
279,prompt4_repetition4_medium,Marco Rubio,disregards,Roll Call Vote 116th Congress Yemen S.J.Res.7 March 2019 Senate roll call Rubio,,,,1.0,US,
284,prompt4_repetition4_medium,Marco Rubio,disregards,Marco Rubio Wall Street Journal op-ed phone records metadata 2015 defend Patriot Act,,,,1.0,US,
287,prompt4_repetition4_medium,Marco Rubio,disregards,Marco Rubio Syrian refugees 2015 pause Syrian refugees stance quote,,,,1.0,US,
289,prompt5_repetition0_medium,Marco Rubio,values,Marco Rubio Secretary of State 2025,,,,1.0,US,
292,prompt5_repetition0_medium,Marco Rubio,values,Marco Rubio CECC cochair 2019 CECC leadership list,,,,1.0,US,
293,prompt5_repetition0_medium,Marco Rubio,values,Rubio Venezuela sanctions bill 2017 2019 press release Rubio Venezuela human rights,,,,1.0,US,
296,prompt5_repetition1_medium,Marco Rubio,values,Marco Rubio Uyghur Forced Labor Prevention Act law 2021,,,,1.0,US,
298,prompt5_repetition1_medium,Marco Rubio,values,Congressional-Executive Commission on China Marco Rubio cochair human rights report 2019 2020 CECC,,,,1.0,US,
299,prompt5_repetition1_medium,Marco Rubio,values,Global Magnitsky Human Rights Accountability Act 2016 cosponsors list Rubio,,,,1.0,US,
301,prompt5_repetition1_medium,Marco Rubio,values,Rubio Cuba human rights sanctions Cuba 2021 Rubio statement Press release 'Cuba Freedom' human rights,,,,1.0,US,
304,prompt5_repetition2_medium,Marco Rubio,values,Marco Rubio Uyghur Human Rights Policy Act of 2020 sponsor,,,,1.0,US,
305,prompt5_repetition2_medium,Marco Rubio,values,Marco Rubio Secretary of State 2025 confirmation,,,,1.0,US,
306,prompt5_repetition2_medium,Marco Rubio,values,Congressional-Executive Commission on China Marco Rubio cochair 2015 2016 official site,,,,1.0,US,
307,prompt5_repetition2_medium,Marco Rubio,values,Rubio Venezuela Defense of Human Rights and Civil Society Act 2014 Rubio role,,,,1.0,US,
308,prompt5_repetition2_medium,Marco Rubio,values,Rubio introduced Cuban Human Rights bill 2017 2019 Rubio Cuba human rights bill,,,,1.0,US,
312,prompt5_repetition3_medium,Marco Rubio,values,CECC Marco Rubio cochair 2021,,,,1.0,US,
313,prompt5_repetition3_medium,Marco Rubio,values,Rubio Cuba human rights bill Senate 2016 2017 'Cuban' Human Rights,,,,1.0,US,
316,prompt5_repetition3_medium,Marco Rubio,values,Padilla Rubio bill to hold the Iranian regime accountable signed into law press release 2024 Rubio Padilla,,,,1.0,US,
318,prompt5_repetition4_medium,Marco Rubio,values,Statement by the President on signing S.3744 Uyghur Human Rights Policy Act of 2020 White House,,,,1.0,US,
321,prompt5_repetition4_medium,Marco Rubio,values,CECC Annual Report 2019 letter from Marco Rubio human rights China,,,,1.0,US,
323,prompt5_repetition4_medium,Marco Rubio,values,Uyghur Forced Labor Prevention Act public law number 2021 white house proclamation,,,,1.0,US,
326,prompt6_repetition0_medium,Alexandria Ocasio-Cortez,disregards,Alexandria Ocasio-Cortez vote Uyghur Forced Labor Prevention Act roll call 2021,,,,1.0,US,
327,prompt6_repetition0_medium,Alexandria Ocasio-Cortez,disregards,"House Roll Call 412 December 8, 2021 H.R. 1155 Uyghur Forced Labor Prevention Act roll call clerk AOC vote",,,,1.0,US,
331,prompt6_repetition2_medium,Alexandria Ocasio-Cortez,disregards,House vote HJRes 37 2019 Yemen War Powers Ocasio-Cortez vote,,,,1.0,US,
332,prompt6_repetition2_medium,Alexandria Ocasio-Cortez,disregards,NAACP legislative report card 117th Congress Alexandria Ocasio-Cortez score,,,,0.0,US,
333,prompt6_repetition2_medium,Alexandria Ocasio-Cortez,disregards,House Roll Call H.R.8035 Ukraine Security Supplemental Appropriations Act 2024 roll call Ocasio-Cortez vote,,,,1.0,US,
334,prompt6_repetition2_medium,Alexandria Ocasio-Cortez,disregards,H.Res.786 ceasefire in Gaza 2023 cosponsors Ocasio-Cortez,,,,1.0,US,
336,prompt6_repetition2_medium,Alexandria Ocasio-Cortez,disregards,House Roll Call H.R.1155 Uyghur Forced Labor Prevention Act roll call 2021 428-1 clerk house votes Ocasio-Cortez,,,,1.0,US,
337,prompt7_repetition0_medium,Alexandria Ocasio-Cortez,values,House Clerk roll call vote Respect for Marriage Act 2022 House AOC vote,,,,1.0,US,
338,prompt7_repetition0_medium,Alexandria Ocasio-Cortez,values,House Clerk roll call vote H.R. 1280 117th Congress roll call 60 AOC vote,,,,0.0,US,
343,prompt7_repetition1_medium,Alexandria Ocasio-Cortez,values,AOC vote Uyghur Forced Labor Prevention Act House roll call 2021,,,,1.0,US,
344,prompt7_repetition1_medium,Alexandria Ocasio-Cortez,values,"House Roll Call 412 December 8, 2021 H.R. 1155 vote roll call 412 AOC",,,,1.0,US,
349,prompt7_repetition1_medium,Alexandria Ocasio-Cortez,values,H.R. 2070 Puerto Rico Self-Determination Act 2021 co-sponsors Ocasio-Cortez,,,,1.0,US,
363,prompt7_repetition2_medium,Alexandria Ocasio-Cortez,values,Ocasio-Cortez Yemen War Powers Resolution H.J.Res. 37 statement tweet,,,,0.0,US,
366,prompt7_repetition3_medium,Alexandria Ocasio-Cortez,values,Clerk House Roll Call 2019 Yemen War Powers HJRes 37 vote,,,,1.0,US,
372,prompt7_repetition3_medium,Alexandria Ocasio-Cortez,values,Ocasio-Cortez 9/11 Immigrant Worker Freedom Act press release,,,,0.0,US,
374,prompt7_repetition3_medium,Alexandria Ocasio-Cortez,values,Tom Lantos Human Rights Commission member Alexandria Ocasio-Cortez,,,,0.0,US,
375,prompt7_repetition3_medium,Alexandria Ocasio-Cortez,values,NO BAN Act H.R. 1333 2021 roll call clerk,,,,1.0,US,
376,prompt7_repetition3_medium,Alexandria Ocasio-Cortez,values,How did Alexandria Ocasio-Cortez vote on H.R. 1155 Uyghur Forced Labor Prevention Act 2021,,,,1.0,US,
378,prompt7_repetition4_medium,Alexandria Ocasio-Cortez,values,H.R.5 Equality Act 116th Congress cosponsors Ocasio-Cortez,,,,0.0,US,
382,prompt7_repetition4_medium,Alexandria Ocasio-Cortez,values,Final vote result roll call 217 Equality Act how did Alexandria Ocasio-Cortez vote,,,,0.0,US,
384,prompt7_repetition4_medium,Alexandria Ocasio-Cortez,values,Ocasio-Cortez vote Yemen War Powers Resolution H.J.Res.37 2019 statement,,,,1.0,US,
388,prompt8_repetition0_medium,Kamala Harris,disregards,2014 California Attorney General office argued prison labor Kamala Harris court filing release inmates would negatively impact fire camps,,,,1.0,US,
389,prompt8_repetition0_medium,Kamala Harris,disregards,September 2014 filing extending 2-for-1 credits minimum custody inmates would severely impact fire camp participation California Department of Justice filing PDF,,,,1.0,US,
390,prompt8_repetition0_medium,Kamala Harris,disregards,September 2014 defendants supplemental brief Coleman v. Brown 'fire camp participation' PDF,,,,1.0,US,
391,prompt8_repetition0_medium,Kamala Harris,disregards,defendants opposition to plaintiffs motion 2-for-1 credits minimum custody inmates September 30 2014 PDF California three-judge court Coleman Plata,,,,1.0,US,
397,prompt8_repetition1_medium,Kamala Harris,disregards,Kamala Harris as California Attorney General prisoner labor brief firefighters comments shock 2014 2015,,,,1.0,US,
398,prompt8_repetition1_medium,Kamala Harris,disregards,Kamala Harris prison labor brief firefighters overcrowding early release too many prisoners inmate labor 2014,,,,1.0,US,
399,prompt8_repetition1_medium,Kamala Harris,disregards,2014 court filing Kamala Harris early release prisoners fire camp participation '2-for-1 credits' Judge Thelton Henderson order 2013 2014 California overcrowding brief quote 'severely impact fire camp participation' source,,,,1.0,US,
400,prompt8_repetition1_medium,Kamala Harris,disregards,Judge Massullo Brady violation San Francisco crime lab Harris failed to disclose information that should have been disclosed 2010 ruling PDF,,,,1.0,US,
402,prompt8_repetition1_medium,Kamala Harris,disregards,Kamala Harris Attorney General defended cash bail In re Humphrey position appeal brief 2016 California attorney general brief,,,,1.0,US,
403,prompt8_repetition1_medium,Kamala Harris,disregards,2014 Judge Cormac Carney death penalty unconstitutional California appeal Kamala Harris AG statement,,,,1.0,US,
406,prompt8_repetition1_medium,Kamala Harris,disregards,Daniel Larsen innocence Ninth Circuit 2013 California Attorney General appeal Kamala Harris deadline procedural actual innocence case article,,,,1.0,US,
