prompt_id,politician,prompt_version,query,region
prompt14_repetition3_medium,Joe Biden,disregards,ICJ order South Africa v. Israel provisional measures 26 January 2024 PDF ICJ,US
prompt14_repetition3_medium,Joe Biden,disregards,Biden signs FISA Section 702 reauthorization 2024 civil liberties groups criticism warrantless surveillance ACLU EFF,US
prompt14_repetition3_medium,Joe Biden,disregards,CPJ statement on Assange plea deal June 2024 criticism prosecution chilling effect Biden DOJ,US
prompt14_repetition4_medium,Joe Biden,disregards,NSM-20 report May 2024 Israel Gaza U.S. weapons State Department assessment,US
prompt14_repetition4_medium,Joe Biden,disregards,Human Rights Watch statement July 2023 U.S. decision to transfer cluster munitions to Ukraine civilian harm,US
prompt14_repetition4_medium,Joe Biden,disregards,UNHCR legal observations on U.S. asylum Circumvention of Lawful Pathways rule 2023 UNHCR USA comment,US
prompt14_repetition4_medium,Joe Biden,disregards,NSM-20 report PDF May 10 2024 U.S. Department of State assessment report Israel Gaza human rights law NSM-20,US
prompt14_repetition4_medium,Joe Biden,disregards,State Department NSM-20 report pdf site:state.gov May 2024 NSM-20 report to Congress,US
prompt14_repetition4_medium,Joe Biden,disregards,FISA Section 702 reauthorization April 2024 final bill what changed civil liberties groups ACLU explainer,US
prompt14_repetition4_medium,Joe Biden,disregards,Guantanamo detainees remaining 2025 number Biden administration status Human Rights Watch report 2025,US
prompt15_repetition0_medium,Joe Biden,values,"Proclamation 10141 Ending discriminatory bans on entry White House January 20, 2021",US
prompt15_repetition0_medium,Joe Biden,values,"Executive Order 14004 Enabling All Qualified Americans to Serve their Country in Uniform January 25, 2021 White House",US
prompt15_repetition0_medium,Joe Biden,values,"Biden sets refugee admissions cap 125,000 FY 2022 White House statement",US
prompt15_repetition0_medium,Joe Biden,values,"Executive Order Protecting Access to Reproductive Healthcare Services July 8, 2022 White House fact sheet",US
prompt15_repetition0_medium,Joe Biden,values,Summit for Democracy 2021 White House fact sheet human rights fight corruption,US
prompt15_repetition0_medium,Joe Biden,values,"United States releases Khashoggi report and imposes 'Khashoggi Ban' visa restrictions February 26, 2021 State Department fact sheet",US
prompt15_repetition0_medium,Joe Biden,values,"Secretary Blinken Khashoggi Ban visa restrictions February 26, 2021 site:state.gov",US
prompt15_repetition0_medium,Joe Biden,values,"site:state.gov ""Khashoggi Ban"" 2021 Blinken visa restrictions",US
prompt15_repetition0_medium,Joe Biden,values,"United States determines Myanmar military committed genocide against Rohingya March 21, 2022 Antony Blinken speech Holocaust Museum transcript State Department",US
prompt15_repetition0_medium,Joe Biden,values,"Biden signs Emmett Till Antilynching Act March 29, 2022 White House",US
prompt15_repetition0_medium,Joe Biden,values,"Executive Order 13985 Advancing Racial Equity and Support for Underserved Communities January 20, 2021 White House",US
prompt15_repetition0_medium,Joe Biden,values,U.S. issues first passport with X gender marker October 2021 State Department,US
prompt15_repetition0_medium,Joe Biden,values,"Executive Order creating Interagency Task Force on the Reunification of Families February 2, 2021 White House",US
prompt15_repetition1_medium,Joe Biden,values,White House fact sheet human rights Biden actions sanctions global Magnitsky 2021 2024,US
prompt15_repetition1_medium,Joe Biden,values,Violence Against Women Act Reauthorization 2022 signed by President Biden White House fact sheet,US
prompt15_repetition1_medium,Joe Biden,values,"United States Strategy to Anticipate, Prevent, and Respond to Atrocities 2022 White House",US
prompt15_repetition1_medium,Joe Biden,values,Global Magnitsky sanctions Biden Xinjiang officials 2021 Treasury press release,US
prompt15_repetition1_medium,Joe Biden,values,2023 Country Reports on Human Rights Practices State Department release March 2024 Blinken,US
prompt15_repetition1_medium,Joe Biden,values,"Biden raises refugee admissions cap to 125,000 2021 2022 White House statement",US
prompt15_repetition1_medium,Joe Biden,values,Secretary Blinken crimes against humanity determination Russia Ukraine 2023 State.gov press statement,US
prompt15_repetition1_medium,Joe Biden,values,state.gov press statement crimes against humanity in Ukraine Blinken February 2023 site:state.gov,US
prompt15_repetition1_medium,Joe Biden,values,"Crimes Against Humanity in Ukraine Press Statement Antony J. Blinken February 18, 2023 site:state.gov press statement",US
prompt15_repetition1_medium,Joe Biden,values,2023 Country Reports on Human Rights Practices site:state.gov March 2024 press release,US
prompt15_repetition1_medium,Joe Biden,values,"Biden pauses shipment of 2,000-pound bombs to Israel May 2024 Reuters",US
prompt15_repetition1_medium,Joe Biden,values,Executive Order on Reforming Our Incarceration System To Eliminate the Use of Privately Operated Criminal Detention Facilities 2021 White House,US
prompt15_repetition1_medium,Joe Biden,values,Welcome Corps State Department private sponsorship of refugees 2023 fact sheet site:state.gov,US
prompt15_repetition1_medium,Joe Biden,values,Biden signs COVID-19 Hate Crimes Act 2021 White House fact sheet,US
prompt15_repetition1_medium,Joe Biden,values,Human Rights Watch Biden human rights record 2024 report United States,US
prompt15_repetition1_medium,Joe Biden,values,Khashoggi Ban visa restrictions 76 Saudis Blinken press statement site:state.gov 2021,US
prompt15_repetition1_medium,Joe Biden,values,State Department 'Khashoggi Ban' 76 individuals 2021 site:state.gov press statement,US
prompt15_repetition2_medium,Joe Biden,values,"Biden rescinds travel ban on Muslim-majority countries proclamation January 20, 2021 White House",US
prompt15_repetition2_medium,Joe Biden,values,"Proclamation on Ending Discriminatory Bans on Entry to The United States January 20, 2021 White House",US
prompt15_repetition2_medium,Joe Biden,values,Khashoggi Ban visa restrictions State Department February 2021 fact sheet,US
prompt15_repetition2_medium,Joe Biden,values,Department of Justice moratorium federal executions press release July 2021 Office of Public Affairs,US
prompt15_repetition2_medium,Joe Biden,values,"U.S. Department of State 'Khashoggi Ban' fact sheet February 26, 2021 site:state.gov",US
prompt15_repetition2_medium,Joe Biden,values,"Respect for Marriage Act signing December 13, 2022 White House statement",US
prompt15_repetition2_medium,Joe Biden,values,Biden signs Violence Against Women Act reauthorization March 2022 White House fact sheet,US
prompt15_repetition2_medium,Joe Biden,values,"Executive Order on Protecting Access to Reproductive Healthcare Services July 8, 2022 White House",US
prompt15_repetition2_medium,Joe Biden,values,"Biden raises refugee admissions cap 125,000 2022 State Department statement",US
prompt15_repetition2_medium,Joe Biden,values,"Biden signs Juneteenth National Independence Day Act June 17, 2021 White House",US
prompt15_repetition2_medium,Joe Biden,values,ODNI declassified assessment Saudi role in Jamal Khashoggi killing February 2021 PDF,US
prompt15_repetition2_medium,Joe Biden,values,state.gov 'Khashoggi Ban' fact sheet site:state.gov 2021,US
prompt15_repetition2_medium,Joe Biden,values,"Presidential Memorandum on Protecting Women's Health at Home and Abroad January 28, 2021 White House Mexico City Policy revoked",US
prompt15_repetition2_medium,Joe Biden,values,"Remarks by President Biden on America's Place in the World February 4, 2021 transcript White House Yemen support offensive operations",US
prompt15_repetition3_medium,Joe Biden,values,"Proclamation 10141 Ending Discriminatory Bans on Entry to The United States January 20, 2021 White House",US
prompt15_repetition3_medium,Joe Biden,values,"Proclamation 10141 Ending Discriminatory Bans on Entry to the United States January 20, 2021 White House archives",US
prompt15_repetition3_medium,Joe Biden,values,"Remarks by President Biden on America's Place in the World February 4, 2021 ending support for offensive operations in Yemen White House",US
prompt15_repetition3_medium,Joe Biden,values,"Executive Order on Enabling All Qualified Americans to Serve Their Country in Uniform January 25, 2021 White House archives transgender military",US
prompt15_repetition3_medium,Joe Biden,values,2023 Country Reports on Human Rights Practices State Department,US
prompt15_repetition3_medium,Joe Biden,values,Khashoggi Ban visa restrictions March 2021 State Department press statement,US
prompt15_repetition3_medium,Joe Biden,values,Biden administration withholds $130 million in military aid to Egypt over human rights 2021 State Department statement,US
prompt15_repetition3_medium,Joe Biden,values,"Memorandum on Establishing the Fight Against Corruption as a Core United States National Security Interest June 3, 2021 White House",US
prompt15_repetition3_medium,Joe Biden,values,"Executive Order on Preventing and Combating Discrimination on the Basis of Gender Identity or Sexual Orientation January 20, 2021 White House",US
prompt15_repetition3_medium,Joe Biden,values,2023 Conventional Arms Transfer Policy human rights Biden State Department fact sheet,US
prompt15_repetition3_medium,Joe Biden,values,"Executive Order Protecting Access to Reproductive Healthcare Services July 8, 2022 White House",US
prompt15_repetition3_medium,Joe Biden,values,Attorney General Merrick Garland imposes moratorium on federal executions July 2021 DOJ press release,US
prompt15_repetition3_medium,Joe Biden,values,"Executive Order 14074 Advancing Effective Accountable Policing and Criminal Justice Practices May 25, 2022 White House",US
prompt15_repetition3_medium,Joe Biden,values,"Statement by President Biden on Signing the Uyghur Forced Labor Prevention Act December 23, 2021 White House",US
prompt15_repetition3_medium,Joe Biden,values,U.S. Department of State 2023 Country Reports on Human Rights Practices site:state.gov,US
prompt15_repetition3_medium,Joe Biden,values,"Biden administration keeps Title 42 in place 2022 2023 Supreme Court, DHS updates Reuters",US
prompt15_repetition4_medium,Joe Biden,values,"White House executive order advancing racial equity January 20, 2021 site:whitehouse.gov",US
prompt15_repetition4_medium,Joe Biden,values,Executive Order 13985 Advancing Racial Equity text site:federalregister.gov,US
prompt15_repetition4_medium,Joe Biden,values,Federal Register Executive Order 13985 Advancing Racial Equity and Support for Underserved Communities 86 FR 7009,US
prompt15_repetition4_medium,Joe Biden,values,"Uyghur Forced Labor Prevention Act signed December 23, 2021 Biden statement site:whitehouse.gov",US
prompt15_repetition4_medium,Joe Biden,values,"Statement by President Joe Biden on Signing the Uyghur Forced Labor Prevention Act December 23, 2021 site:whitehouse.gov",US
prompt15_repetition4_medium,Joe Biden,values,"Memorandum on Advancing the Human Rights of LGBTQI+ Persons Around the World February 4, 2021 site:whitehouse.gov",US
prompt15_repetition4_medium,Joe Biden,values,"Statement by President Biden on Armenian Genocide April 24, 2021 site:whitehouse.gov",US
prompt15_repetition4_medium,Joe Biden,values,National Security Memorandum-20 Conventional Arms Transfer policy International Humanitarian Law assurances February 2024 site:whitehouse.gov,US
prompt15_repetition4_medium,Joe Biden,values,NSM-20 Biden memo requiring countries receiving U.S. weapons to provide assurances on compliance with international humanitarian law February 2024,US
prompt15_repetition4_medium,Joe Biden,values,"Proclamation 10141 Ending Discriminatory Bans on Entry to The United States January 20, 2021 Federal Register",US
prompt15_repetition4_medium,Joe Biden,values,"Statement by President Biden on Armenian Remembrance Day April 24, 2021 site:archives.whitehouse.gov bidenwhitehouse",US
prompt15_repetition4_medium,Joe Biden,values,"H.R. 8404 Respect for Marriage Act actions Congress.gov 117th signed by President Dec 13, 2022",US
prompt15_repetition4_medium,Joe Biden,values,"January 28, 2021 Memorandum on Protecting Women's Health at Home and Abroad Biden revoke Mexico City Policy archives whitehouse.gov",US
prompt15_repetition4_medium,Joe Biden,values,United States elected to UN Human Rights Council 2021 2022 State Department press release,US
prompt15_repetition4_medium,Joe Biden,values,National Strategy on Gender Equity and Equality October 2021 White House,US
prompt15_repetition4_medium,Joe Biden,values,"Presidential Determination on Refugee Admissions FY 2022 125,000 Biden site:whitehouse.gov",US
prompt15_repetition4_medium,Joe Biden,values,"bidenwhitehouse.archives.gov Armenian genocide statement April 24, 2021",US
prompt15_repetition4_medium,Joe Biden,values,"U.S. Strategy to Anticipate, Prevent, and Respond to Atrocities 2022 White House",US
prompt15_repetition4_medium,Joe Biden,values,"Executive Order on Advancing Effective, Accountable Policing and Criminal Justice Practices May 25, 2022 site:bidenwhitehouse.archives.gov",US
prompt15_repetition4_medium,Joe Biden,values,"Executive Order Jan 25, 2021 Enabling All Qualified Americans to Serve in the Armed Forces transgender military ban Biden site:presidency.ucsb.edu",US
prompt15_repetition4_medium,Joe Biden,values,"Presidential Memorandum Advancing the Human Rights of LGBTQI+ Persons Around the World February 4, 2021 site:bidenwhitehouse.archives.gov",US
prompt16_repetition0_medium,Mike Johnson,disregards,Mike Johnson Life at Conception Act co-sponsor 118th Congress congress.gov,US
prompt16_repetition0_medium,Mike Johnson,disregards,CNN Mike Johnson wrote 'homosexual relationships are inherently unnatural' Shreveport Times 2004,US
prompt16_repetition0_medium,Mike Johnson,disregards,New York Times Mike Johnson architect of Electoral College objections 'constitutional infirmity' quote,US
prompt16_repetition0_medium,Mike Johnson,disregards,Brief Amicus Curiae of U.S. Representative Mike Johnson and 105 Other Members Texas v. Pennsylvania PDF,US
prompt16_repetition0_medium,Mike Johnson,disregards,Associated Press Mike Johnson led amicus brief House Republicans Texas v. Pennsylvania 126 House Republicans,US
prompt16_repetition0_medium,Mike Johnson,disregards,Stop the Sexualization of Children Act Mike Johnson 2022 bill text congress.gov,US
prompt16_repetition0_medium,Mike Johnson,disregards,Mike Johnson voted against Respect for Marriage Act House final vote roll call 2022 clerk house,US
prompt16_repetition0_medium,Mike Johnson,disregards,House roll call 513 117th Congress Respect for Marriage Act final vote roll call clerk.house.gov 12/8/2022,US
prompt16_repetition0_medium,Mike Johnson,disregards,House passes FISA Section 702 reauthorization April 2024 two-year extension Johnson support Reuters,US
prompt16_repetition1_medium,Mike Johnson,disregards,Mike Johnson Life at Conception Act co-sponsor 118th Congress,US
prompt16_repetition1_medium,Mike Johnson,disregards,congress.gov Life at Conception Act 118th Congress H.R. 431,US
prompt16_repetition1_medium,Mike Johnson,disregards,H.R. 7888 Reforming Intelligence and Securing America Act House vote April 2024 Section 702 Johnson,US
prompt16_repetition1_medium,Mike Johnson,disregards,Mike Johnson amicus brief Texas v. Pennsylvania December 2020 PDF brief U.S. Representative Mike Johnson and 105 Other Members,US
prompt16_repetition1_medium,Mike Johnson,disregards,New York Times Supreme Court rejects Texas suit seeking to subvert election Adam Liptak December 11 2020,US
prompt16_repetition1_medium,Mike Johnson,disregards,Mike Johnson same-sex marriage views alliance defense fund quotes homosexuality unnatural column Shreveport Times,US
prompt16_repetition1_medium,Mike Johnson,disregards,CNN Mike Johnson op-eds Shreveport Times homosexual relationships inherently unnatural Andrew Kaczynski,US
prompt16_repetition1_medium,Mike Johnson,disregards,Mike Johnson vote John Lewis Voting Rights Advancement Act 2021 roll call,US
prompt16_repetition1_medium,Mike Johnson,disregards,H.R. 4 117th Congress House roll call vote August 24 2021 Roll No.,US
prompt16_repetition1_medium,Mike Johnson,disregards,House Roll Call H.R. 4 John R. Lewis Voting Rights Advancement Act On Passage August 24 2021 clerk.house.gov roll call,US
prompt16_repetition1_medium,Mike Johnson,disregards,H.R. 2 Secure the Border Act Mike Johnson passage May 2023 asylum human rights groups oppose,US
prompt16_repetition1_medium,Mike Johnson,disregards,Human Rights Watch analysis HR 2 Secure the Border Act human rights asylum 2023,US
prompt16_repetition1_medium,Mike Johnson,disregards,Congress.gov Heartbeat Protection Act 2021 H.R. 705 cosponsors Mike Johnson,US
prompt16_repetition1_medium,Mike Johnson,disregards,H.R. 8404 Respect for Marriage Act House Roll Call 2022 Mike Johnson vote,US
prompt16_repetition1_medium,Mike Johnson,disregards,EFF analysis Section 702 RISAA warrantless searches 2024 House vote H.R. 7888 Johnson,US
prompt16_repetition1_medium,Mike Johnson,disregards,H.R. 2 Secure the Border Act Roll Call 2023 House clerk vote list Johnson (LA) yea nay,US
prompt16_repetition2_medium,Mike Johnson,disregards,Mike Johnson amicus brief Texas v. Pennsylvania 2020 House Republicans,US
prompt16_repetition2_medium,Mike Johnson,disregards,Mike Johnson co-sponsor Life at Conception Act H.R. 1011 117th congress site:congress.gov,US
prompt16_repetition2_medium,Mike Johnson,disregards,Mike Johnson cosponsor Life at Conception Act 118th Congress site:congress.gov,US
prompt16_repetition2_medium,Mike Johnson,disregards,Amnesty International abortion is a human right,US
prompt16_repetition2_medium,Mike Johnson,disregards,OHCHR LGBT rights are human rights Born Free and Equal guidance,US
prompt16_repetition2_medium,Mike Johnson,disregards,House passes FISA Section 702 renewal April 2024 Johnson warrant requirement blocked EFF analysis,US
prompt16_repetition2_medium,Mike Johnson,disregards,Texas v. Pennsylvania 2020 amicus brief US House members Mike Johnson pdf,US
prompt16_repetition2_medium,Mike Johnson,disregards,Mike Johnson amicus brief House Republicans Texas v. Pennsylvania 2020 AP News,US
prompt16_repetition2_medium,Mike Johnson,disregards,H.R. 2 Secure the Border Act roll call vote House May 11 2023,US
prompt16_repetition2_medium,Mike Johnson,disregards,Human Rights Watch H.R. 2 Secure the Border Act 2023 human rights asylum analysis,US
prompt16_repetition2_medium,Mike Johnson,disregards,Human Rights Watch H.R. 2 Secure the Border Act human rights watch 2023 HR 2,US
prompt16_repetition2_medium,Mike Johnson,disregards,Human Rights Campaign Stop the Sexualization of Children Act Johnson press release 2022 H.R. 9197,US
prompt16_repetition2_medium,Mike Johnson,disregards,Mike Johnson 2004 column homosexual unnatural Shreveport Times op-ed,US
prompt16_repetition3_medium,Mike Johnson,disregards,Mike Johnson amicus brief Texas v. Pennsylvania 2020 House Republicans,US
prompt16_repetition3_medium,Mike Johnson,disregards,Brief Amicus Curiae of U.S. Representative Mike Johnson and 105 Other Members of the U.S. House of Representatives Texas v. Pennsylvania PDF,US
prompt16_repetition3_medium,Mike Johnson,disregards,CNN KFile Mike Johnson harsh anti-gay language editorials Shreveport Times 2003 2004,US
prompt16_repetition3_medium,Mike Johnson,disregards,Mike Johnson Life at Conception Act cosponsor 2023 2024 House bill,US
prompt16_repetition3_medium,Mike Johnson,disregards,site:congress.gov H.R. 431 Life at Conception Act Mike Johnson cosponsor,US
prompt16_repetition3_medium,Mike Johnson,disregards,Business Insider 125 House Republicans including Speaker Mike Johnson back Life at Conception bill without IVF exception,US
prompt16_repetition3_medium,Mike Johnson,disregards,Guardian 'hard labor' for abortion providers Mike Johnson 2023,US
prompt16_repetition3_medium,Mike Johnson,disregards,Perform an abortion and get imprisoned at hard labor for 1-10 yrs Mike Johnson tweet,US
prompt16_repetition3_medium,Mike Johnson,disregards,Washington Post Mike Johnson amicus brief Texas v. Pennsylvania Johnson organized House Republicans,US
prompt16_repetition3_medium,Mike Johnson,disregards,H.R. 2 Secure the Border Act 2023 human rights watch analysis asylum Johnson speaker HR 2,US
prompt16_repetition3_medium,Mike Johnson,disregards,Roll Call H.R. 4 John R. Lewis Voting Rights Advancement Act 2021 House vote how did Mike Johnson vote,US
prompt16_repetition3_medium,Mike Johnson,disregards,OHCHR ICCPR Article 25 participation right to vote text,US
prompt16_repetition3_medium,Mike Johnson,disregards,OHCHR UDHR full text Article 14 asylum text site:ohchr.org,US
prompt16_repetition3_medium,Mike Johnson,disregards,Reuters profile Mike Johnson views election 2020 amicus brief Republicans architect objections New York Times quote,US
prompt16_repetition3_medium,Mike Johnson,disregards,House roll call 260 2021 H.R. 4 rollcall 260 Johnson Louisiana 4 Nay,US
prompt16_repetition3_medium,Mike Johnson,disregards,"Supreme Court order Texas v. Pennsylvania 592 U.S. ___ Texas lacks standing December 11, 2020 order PDF",US
prompt16_repetition4_medium,Mike Johnson,disregards,Mike Johnson Speaker record abortion positions AP News,US
prompt16_repetition4_medium,Mike Johnson,disregards,Mike Johnson Respect for Marriage Act vote roll call,US
prompt16_repetition4_medium,Mike Johnson,disregards,Roll Call 513 House 2022 Respect for Marriage Act passage final vote list Mike Johnson,US
prompt16_repetition4_medium,Mike Johnson,disregards,Roll Call 513 2022 House H.R. 8404 list of yeas and nays,US
prompt16_repetition4_medium,Mike Johnson,disregards,Mike Johnson co-sponsor Heartbeat Protection Act 2021 House bill,US
prompt16_repetition4_medium,Mike Johnson,disregards,Mike Johnson co-sponsor Life at Conception Act 2023 Johnson backers list,US
prompt16_repetition4_medium,Mike Johnson,disregards,Mike Johnson amicus brief Texas v. Pennsylvania 126 House Republicans AP News,US
prompt16_repetition4_medium,Mike Johnson,disregards,Mike Johnson H.R. 2 Secure the Border Act 2023 support statement spokesman vote,US
prompt16_repetition4_medium,Mike Johnson,disregards,H.R.4 117th Congress John R. Lewis Voting Rights Advancement Act House roll call 2021 vote list Mike Johnson,US
prompt16_repetition4_medium,Mike Johnson,disregards,House passes John Lewis Voting Rights Act vote 219-212 all Republicans opposed NPR August 24 2021,US
prompt16_repetition4_medium,Mike Johnson,disregards,Stop the Sexualization of Children Act of 2022 H.R. 9197 Mike Johnson,US
prompt16_repetition4_medium,Mike Johnson,disregards,OHCHR LGBT rights human rights non-discrimination statements international standards,US
prompt16_repetition4_medium,Mike Johnson,disregards,CCPR/C/GC/36 PDF official tbinternet ohchr general comment no. 36,US
prompt16_repetition4_medium,Mike Johnson,disregards,Supreme Court order Texas v. Pennsylvania PDF docket 155 original 2020 order denying leave to file bill of complaint,US
prompt16_repetition4_medium,Mike Johnson,disregards,"155, Original Texas v. Pennsylvania order Supreme Court PDF 2020",US
prompt16_repetition4_medium,Mike Johnson,disregards,ICCPR Article 25 right to participate in public affairs official UN pdf,US
prompt17_repetition0_medium,Mike Johnson,values,Mike Johnson Speaker human rights record actions trafficking bill vote,US
prompt17_repetition0_medium,Mike Johnson,values,Mike Johnson vote Uyghur Forced Labor Prevention Act roll call 2021 House,US
prompt17_repetition0_medium,Mike Johnson,values,Roll no. 412 House 117th Uyghur Forced Labor Prevention Act roll call 412 clerk.house.gov,US
prompt17_repetition0_medium,Mike Johnson,values,"House Roll Call 412 December 8, 2021 clerk.house.gov roll call 412 vote 117th",US
prompt17_repetition0_medium,Mike Johnson,values,Mike Johnson Alliance Defending Freedom attorney religious liberty,US
prompt17_repetition0_medium,Mike Johnson,values,Mike Johnson human trafficking bill cosponsor Trafficking Victims Protection House Johnson,US
prompt17_repetition0_medium,Mike Johnson,values,Mike Johnson International Religious Freedom Summit 2024 speech transcript,US
prompt17_repetition0_medium,Mike Johnson,values,C-SPAN Mike Johnson International Religious Freedom Summit 2024,US
prompt17_repetition0_medium,Mike Johnson,values,speaker.gov Mike Johnson International Religious Freedom Summit remarks site:speaker.gov,US
prompt17_repetition0_medium,Mike Johnson,values,mikejohnson.house.gov human trafficking press release,US
prompt17_repetition0_medium,Mike Johnson,values,site:house.gov 'Speaker Johnson' 'International Religious Freedom Summit' transcript,US
prompt17_repetition1_medium,Mike Johnson,values,Mike Johnson Speaker human rights statements,US
prompt17_repetition1_medium,Mike Johnson,values,Rep. Mike Johnson vote Uyghur Forced Labor Prevention Act 2021 roll call,US
prompt17_repetition1_medium,Mike Johnson,values,Roll Call 412 H.R. 1155 117th Congress roll call list Office of the Clerk,US
prompt17_repetition1_medium,Mike Johnson,values,clerk.house.gov Roll Call 412 2021 House Roll Roll No. 412 H.R. 1155 list Mike Johnson,US
prompt17_repetition1_medium,Mike Johnson,values,H.R. 6090 Antisemitism Awareness Act 2024 roll call House,US
prompt17_repetition1_medium,Mike Johnson,values,clerk.house.gov Votes 2024172 H.R. 6090 Antisemitism Awareness Act roll call list,US
prompt17_repetition1_medium,Mike Johnson,values,speaker.gov Mike Johnson statement antisemitism awareness act May 2024 site:speaker.gov,US
prompt17_repetition1_medium,Mike Johnson,values,H.Res. 771 118th Congress Standing with Israel Johnson first act as Speaker statement Oct 2023 Speaker.gov,US
prompt17_repetition1_medium,Mike Johnson,values,H.Res. 771 118th Congress Standing with Israel as it defends itself passage 412-10 Congress.gov,US
prompt17_repetition1_medium,Mike Johnson,values,Mike Johnson votes human trafficking legislation Trafficking Victims Protection Reauthorization Act 2023 House vote Johnson,US
prompt17_repetition1_medium,Mike Johnson,values,House passes Ukraine aid April 2024 Johnson allows vote statement,US
prompt17_repetition1_medium,Mike Johnson,values,"White House statement April 24, 2024 signs national security supplemental aid Ukraine Israel Taiwan Biden signs into law statement",US
prompt17_repetition1_medium,Mike Johnson,values,clerk.house.gov Votes 2022388 Frederick Douglass Trafficking Victims Prevention and Protection Reauthorization Act 2022 roll call list,US
prompt17_repetition2_medium,Mike Johnson,values,Mike Johnson Speaker of the House statements human rights religious liberty abortion same-sex marriage record,US
prompt17_repetition2_medium,Mike Johnson,values,Mike Johnson vote Uyghur Forced Labor Prevention Act how did Mike Johnson vote HR 1155 2021 Johnson LA-4,US
prompt17_repetition2_medium,Mike Johnson,values,House passes Ukraine aid April 2024 Johnson statement moral responsibility package passes 311-112,US
prompt17_repetition2_medium,Mike Johnson,values,Mike Johnson human trafficking legislation cosponsor 2017 2018 House H.R. 1865 FOSTA-SESTA vote Johnson,US
prompt17_repetition2_medium,Mike Johnson,values,Who is Mike Johnson speaker profile AP News conservative views abortion same-sex marriage election 2020,US
prompt17_repetition2_medium,Mike Johnson,values,Johnson Antisemitism Awareness Act IHRA House passage April 2024 Johnson statement,US
prompt17_repetition2_medium,Mike Johnson,values,Mike Johnson abortion positions Life at Conception Act cosponsor Johnson,US
prompt17_repetition2_medium,Mike Johnson,values,House Roll Call vote H.R. 1865 2018 FOSTA-SESTA roll call House,US
prompt17_repetition2_medium,Mike Johnson,values,"House Roll Call FOSTA H.R. 1865 February 27, 2018 roll call number list",US
prompt17_repetition2_medium,Mike Johnson,values,H.R. 815 118th Congress supplemental appropriations April 2024 Congress.gov,US
prompt17_repetition3_medium,Mike Johnson,values,Mike Johnson sponsored human trafficking bill Congress.gov,US
prompt17_repetition3_medium,Mike Johnson,values,Mike Johnson human trafficking bill co-sponsor 'Trafficking Victims Protection' congress.gov Johnson [R-LA],US
prompt17_repetition3_medium,Mike Johnson,values,Clerk House Roll Call 436 117th Congress HR 6256 House Roll Call December 14 2021 Uyghur Forced Labor Prevention Act Mike Johnson,US
prompt17_repetition3_medium,Mike Johnson,values,Office of the Clerk House Roll Call 412 117th Congress H.R. 1155 Uyghur Forced Labor Prevention Act vote December 8 2021 Mike Johnson yes,US
prompt17_repetition3_medium,Mike Johnson,values,Congress.gov H.R. 7181 posting human trafficking hotline restrooms cosponsors list,US
prompt17_repetition3_medium,Mike Johnson,values,Global Magnitsky Reauthorization Act 2022 House vote Johnson,US
prompt17_repetition3_medium,Mike Johnson,values,Mike Johnson cosponsor Stop Forced Organ Harvesting Act House 2023 2024,US
prompt17_repetition3_medium,Mike Johnson,values,clerk.house.gov Votes 2023163 roll call 163 118th Congress H.R. 1154,US
prompt17_repetition3_medium,Mike Johnson,values,GovTrack vote 163 2023 Stop Forced Organ Harvesting Act 2023 yeas list Johnson,US
prompt17_repetition3_medium,Mike Johnson,values,Reuters Johnson defies hardliners to advance Ukraine aid April 2024 House passes Ukraine funding Johnson quotes,US
prompt17_repetition3_medium,Mike Johnson,values,H.R. 6090 Antisemitism Awareness Act 2024 House passage vote Johnson statement,US
prompt17_repetition3_medium,Mike Johnson,values,clerk.house.gov votes 2024 H.R. 6090 roll call names 320-91 Johnson Yea,US
prompt17_repetition4_medium,Mike Johnson,values,Mike Johnson Uyghur Forced Labor Prevention Act vote House 2021 clerk,US
prompt17_repetition4_medium,Mike Johnson,values,clerk.house.gov HR 6090 Antisemitism Awareness Act Roll Call 2024,US
prompt17_repetition4_medium,Mike Johnson,values,clerk.house.gov roll 172 2024 antisemitism awareness act roll call 172 xml,US
prompt17_repetition4_medium,Mike Johnson,values,House passes Ukraine aid April 2024 Johnson overcame GOP opposition Reuters,US
prompt17_repetition4_medium,Mike Johnson,values,Mike Johnson moral obligation Ukraine aid quote April 2024 'history will judge' Johnson press conference,US
prompt17_repetition4_medium,Mike Johnson,values,Mike Johnson human trafficking legislation vote House 2017 2018 Frederick Douglass Trafficking Victims Prevention and Protection Reauthorization Act vote Johnson,US
prompt17_repetition4_medium,Mike Johnson,values,Mike Johnson voted for House resolution genocide Uyghurs 2021 H.Res. 317 roll call,US
prompt17_repetition4_medium,Mike Johnson,values,clerk.house.gov Votes 2021414 roll call 414 2021 Johnson (LA) Uyghur genocide resolution,US
prompt17_repetition4_medium,Mike Johnson,values,Speaker Mike Johnson statement human rights dignity 'sanctity of life' official 'speaker.gov',US
prompt17_repetition4_medium,Mike Johnson,values,speaker.gov Mike Johnson remarks International Religious Freedom Summit 2024 speaker.gov,US
prompt18_repetition0_medium,Hakeem Jeffries,disregards,Hakeem Jeffries vote FISA Section 702 reauthorization 2024 roll call,US
prompt18_repetition0_medium,Hakeem Jeffries,disregards,House vote FISA Section 702 reauthorization 2024 roll call 18 April 2024 Jeffries how voted,US
prompt18_repetition0_medium,Hakeem Jeffries,disregards,"Roll Call 172 May 1, 2024 House vote 118th Congress HR 6090 clerk.house.gov",US
