prompt_id,politician,prompt_version,query,region
prompt12_repetition3_medium,Viktor Orbán,disregards,RSF 2025 World Press Freedom Index Hungary rank 2025 RSF Hungary country profile,Europe
prompt12_repetition3_medium,Viktor Orbán,disregards,Hungary constitutional amendment April 2025 ban Pride gatherings Reuters Hungary April 2025 constitutional amendment Pride ban,Europe
prompt12_repetition3_medium,Viktor Orbán,disregards,C-78/18 Commission v Hungary Transparency of associations press release 2020 Court of Justice press release 2020/73,Europe
prompt12_repetition4_medium,Viktor Orbán,disregards,CJEU 2024 Hungary fine €200 million and €1 million per day asylum ruling C-808/18,Europe
prompt12_repetition4_medium,Viktor Orbán,disregards,CJEU 2020 Commission v Hungary asylum transit zones C-808/18 judgment Hungary asylum non-compliance daily fine 2024 press release Court of Justice,Europe
prompt12_repetition4_medium,Viktor Orbán,disregards,ECtHR Ilias and Ahmed v. Hungary Grand Chamber 2019 judgment Article 5 Serbia transit zone detention Hungary,Europe
prompt12_repetition4_medium,Viktor Orbán,disregards,CJEU Case C-66/18 Commission v Hungary higher education law CEU academic freedom 2020 judgment press release,Europe
prompt12_repetition4_medium,Viktor Orbán,disregards,OSCE ODIHR Hungary 2022 parliamentary elections final report not level playing field media bias misuse of administrative resources,Europe
prompt12_repetition4_medium,Viktor Orbán,disregards,OSCE ODIHR Hungary parliamentary elections 2022 final report level playing field media bias misuse administrative resources report pdf,Europe
prompt12_repetition4_medium,Viktor Orbán,disregards,Klubradio v Hungary European Court of Justice 2023 judgment media freedom,Europe
prompt12_repetition4_medium,Viktor Orbán,disregards,HUDOC Ilias and Ahmed v. Hungary 47287/15 Grand Chamber judgment 21 November 2019,Europe
prompt12_repetition4_medium,Viktor Orbán,disregards,CJEU C-821/19 Commission v Hungary criminalising assistance to asylum seekers judgment 2021 Stop Soros law EU Charter,Europe
prompt12_repetition4_medium,Viktor Orbán,disregards,CJEU judgment 2025 Hungary child protection law LGBTQ Case infringement decision July 2025 C-769/22 Hungary law minors,Europe
prompt12_repetition4_medium,Viktor Orbán,disregards,HUDOC Ilias and Ahmed v. Hungary 21 November 2019 47287/15 HUDOC,Europe
prompt12_repetition4_medium,Viktor Orbán,disregards,Venice Commission Opinion Hungary Act on the Protection of National Sovereignty CDL-AD-2024 Hungary opinion,Europe
prompt13_repetition0_medium,Viktor Orbán,values,Hungary Viktor Orbán Ukrainian refugees 2022 support government statements site:kormany.hu,Europe
prompt13_repetition0_medium,Viktor Orbán,values,UNHCR Hungary refugees from Ukraine 2022 statistics temporary protection Hungary assistance,Europe
prompt13_repetition0_medium,Viktor Orbán,values,Hungary Helps Program official site English humanitarian assistance persecuted Christians Hungary Helps Agency,Europe
prompt13_repetition0_medium,Viktor Orbán,values,Reuters Orban minority rights Ukraine Hungarians Transcarpathia EU accession condition 2023 2024 2025,Europe
prompt13_repetition0_medium,Viktor Orbán,values,Fundamental Law of Hungary English official text human dignity Hungary 2011 National Avowal Article II human dignity,Europe
prompt13_repetition0_medium,Viktor Orbán,values,Commissioner for Fundamental Rights Hungary Ombudsman official site English A status GANHRI 2022 2023,Europe
prompt13_repetition0_medium,Viktor Orbán,values,Hungary Victim Support Centre network Ministry of Justice 'Victim Support' kozpont English Hungary 2024 2025 site:kormany.hu,Europe
prompt13_repetition0_medium,Viktor Orbán,values,Hungary national strategy against human trafficking 2020 2023 government site English,Europe
prompt13_repetition0_medium,Viktor Orbán,values,Hungary Helps Program official English site 'Hungary Helps Agency' humanitarian aid persecuted Christians site:hungaryhelps.gov.hu,Europe
prompt13_repetition0_medium,Viktor Orbán,values,Hungary member of Council of Europe European Convention on Human Rights status Hungary,Europe
prompt13_repetition0_medium,Viktor Orbán,values,European Commission refers Hungary to the Court of Justice over the so-called 'child protection' law 2022 press release,Europe
prompt13_repetition1_medium,Viktor Orbán,values,Fundamental Law of Hungary human dignity Article II official English text,Europe
prompt13_repetition1_medium,Viktor Orbán,values,Hungary Helps Agency official website English,Europe
prompt13_repetition1_medium,Viktor Orbán,values,Commissioner for Fundamental Rights Hungary A status GANHRI accreditation 2024 2025,Europe
prompt13_repetition1_medium,Viktor Orbán,values,Hungary National Strategy against Trafficking in Human Beings 2020-2023 government decree English,Europe
prompt13_repetition1_medium,Viktor Orbán,values,"Viktor Orbán human rights speech ""human dignity"" site:kormany.hu English",Europe
prompt13_repetition2_medium,Viktor Orbán,values,Hungary Fundamental Law human rights protections English text,Europe
prompt13_repetition2_medium,Viktor Orbán,values,Fundamental Law of Hungary English text Article I human dignity rights,Europe
prompt13_repetition2_medium,Viktor Orbán,values,OHCHR Hungary status of ratification ICCPR CEDAW CRPD CAT Optional Protocols,Europe
prompt13_repetition2_medium,Viktor Orbán,values,OHCHR Hungary status of ratification core human rights treaties,Europe
prompt13_repetition2_medium,Viktor Orbán,values,Hungary national strategy against trafficking 2020-2023 government English,Europe
prompt13_repetition2_medium,Viktor Orbán,values,Hungary Convention on the Rights of Persons with Disabilities ratification date Hungary UN Treaty Collection,Europe
prompt13_repetition2_medium,Viktor Orbán,values,Hungary Fundamental Law nationalities rights Article XXIX right of nationalities Hungary English,Europe
prompt13_repetition2_medium,Viktor Orbán,values,Viktor Orbán 'human dignity' speech 2018 Christian democracy protects human dignity freedom and family official site,Europe
prompt13_repetition2_medium,Viktor Orbán,values,Government Decree 86/2022 Hungary temporary protection for persons fleeing Ukraine English 'Government Decree' translation,Europe
prompt13_repetition2_medium,Viktor Orbán,values,Hungary National Disability Strategy 2021-2030 English government 'Strategy for Persons with Disabilities' Hungary,Europe
prompt13_repetition2_medium,Viktor Orbán,values,Council of Europe treaty office Hungary European Convention on Human Rights CETS 005 status Hungary,Europe
prompt13_repetition3_medium,Viktor Orbán,values,Hungary Commissioner for Fundamental Rights A-status NHRI GANHRI 2024 accreditation,Europe
prompt13_repetition3_medium,Viktor Orbán,values,OHCHR Hungary human rights treaties ratification status ICCPR ICESCR CEDAW CAT CRPD CRC,Europe
prompt13_repetition3_medium,Viktor Orbán,values,ECHR country profile Hungary 2025 PDF,Europe
prompt13_repetition3_medium,Viktor Orbán,values,OHCHR Hungary ratification status core human rights treaties status of ratification Hungary Office of the High Commissioner for Human Rights,Europe
prompt13_repetition3_medium,Viktor Orbán,values,OHCHR Hungary Status of Ratification core human rights treaties Hungary,Europe
prompt13_repetition3_medium,Viktor Orbán,values,Hungary criminalizes Holocaust denial law 2010 Penal Code section 269/C official source English,Europe
prompt13_repetition3_medium,Viktor Orbán,values,Hungary National Social Inclusion Strategy 2030 Roma government 2020 2030 English,Europe
prompt13_repetition3_medium,Viktor Orbán,values,Hungary National Strategy against Trafficking in Human Beings 2020-2023 2024 government English,Europe
prompt13_repetition3_medium,Viktor Orbán,values,Hungary IHRA working definition of antisemitism adoption government statement,Europe
prompt13_repetition3_medium,Viktor Orbán,values,Hungary National Disability Strategy 2021-2030 government English,Europe
prompt13_repetition3_medium,Viktor Orbán,values,GRETA Hungary evaluation report 2023 Council of Europe trafficking human beings,Europe
prompt13_repetition3_medium,Viktor Orbán,values,Hungary National Authority for Data Protection and Freedom of Information NAIH independent authority Fundamental Law Article VI(3),Europe
prompt13_repetition4_medium,Viktor Orbán,values,Hungary Temporary Protection Directive implementation 2022 Ukrainian refugees UNHCR Hungary fact sheet,Europe
prompt13_repetition4_medium,Viktor Orbán,values,Hungary adopts IHRA working definition of antisemitism government statement,Europe
prompt13_repetition4_medium,Viktor Orbán,values,Viktor Orbán zero tolerance for antisemitism speech 2019 official website,Europe
prompt13_repetition4_medium,Viktor Orbán,values,Hungary ratified Convention on the Rights of Persons with Disabilities status UN Treaty Collection,Europe
prompt13_repetition4_medium,Viktor Orbán,values,UN Treaty Collection Hungary CRPD status Hungary ratification date,Europe
prompt13_repetition4_medium,Viktor Orbán,values,United Nations Treaty Collection Hungary Convention on the Rights of Persons with Disabilities status Hungary,Europe
prompt13_repetition4_medium,Viktor Orbán,values,Hungary National Strategy against Trafficking in Human Beings 2020-2023 government decree English,Europe
prompt13_repetition4_medium,Viktor Orbán,values,Hungary government adopts IHRA working definition of antisemitism official statement Hungary 2019,Europe
prompt13_repetition4_medium,Viktor Orbán,values,Hungary European Convention on Human Rights ratification date Council of Europe Hungary ECHR,Europe
prompt13_repetition4_medium,Viktor Orbán,values,GANHRI SCA accreditation Hungary downgrade 2022 Commissioner for Fundamental Rights Hungary status B 2022 report,Europe
prompt14_repetition0_medium,Kaja Kallas,disregards,Amnesty International Estonia 2023 2024 human rights report,Europe
prompt14_repetition0_medium,Kaja Kallas,disregards,Amnesty International Estonia 2024 report language education Russian minority,Europe
prompt14_repetition0_medium,Kaja Kallas,disregards,Estonia ban Russian TV channels human rights free expression 2022 2023 2024 Estonia sanctions media ban report Council of Europe,Europe
prompt14_repetition0_medium,Kaja Kallas,disregards,ECtHR Estonia 2023 2024 judgment human rights violation Estonia freedom of expression privacy surveillance,Europe
prompt14_repetition0_medium,Kaja Kallas,disregards,ECRI report Estonia 2022 2023 2024 discrimination Russian-speaking minority,Europe
prompt14_repetition0_medium,Kaja Kallas,disregards,Council of Europe Commissioner for Human Rights Estonia 2023 language education minority rights statement,Europe
prompt14_repetition0_medium,Kaja Kallas,disregards,OHCHR press release Estonia new law banning mother tongue education minorities may violate human rights 17 August 2023,Europe
prompt14_repetition0_medium,Kaja Kallas,disregards,site:ohchr.org Estonia new law banning mother tongue education minorities may violate human rights 17 August 2023,Europe
prompt14_repetition0_medium,Kaja Kallas,disregards,Reporters Without Borders 2025 World Press Freedom Index Estonia profile,Europe
prompt14_repetition0_medium,Kaja Kallas,disregards,Kaja Kallas travel to Europe is a privilege not a human right quote August 2022 visas Russians,Europe
prompt14_repetition0_medium,Kaja Kallas,disregards,Estonia detention of asylum-seeking children law permissible Committee on the Rights of the Child 2024 concluding observations Estonia detention migration,Europe
prompt14_repetition1_medium,Kaja Kallas,disregards,Kaja Kallas human rights criticism,Europe
prompt14_repetition1_medium,Kaja Kallas,disregards,Amnesty International criticism EU failure to act Gaza Kaja Kallas 2025,Europe
prompt14_repetition1_medium,Kaja Kallas,disregards,Estonia human rights concerns Russian minority 2023 2024 Amnesty International report Estonia,Europe
prompt14_repetition1_medium,Kaja Kallas,disregards,Kaja Kallas deporting people who obtain Russian citizenship Estonia 2023 Postimees,Europe
prompt14_repetition1_medium,Kaja Kallas,disregards,Postimees Kaja Kallas Venemaa kodakondsus välja saatma 2023 detsember,Europe
prompt14_repetition1_medium,Kaja Kallas,disregards,Estonia deportation proposal obtain Russian citizenship human rights criticism 2023 NGO,Europe
prompt14_repetition2_medium,Kaja Kallas,disregards,Kaja Kallas human rights criticism,Europe
prompt14_repetition2_medium,Kaja Kallas,disregards,OHCHR Estonia education language UN experts Estonia transition to Estonian-language education press release 2023,Europe
prompt14_repetition2_medium,Kaja Kallas,disregards,Estonia bans Russian TV channels freedom of expression OSCE 2022 2023 2024 human rights concerns,Europe
prompt14_repetition2_medium,Kaja Kallas,disregards,OHCHR Estonia new law banning mother-tongue education minorities may violate human rights press release August 2023 site:ohchr.org,Europe
prompt14_repetition2_medium,Kaja Kallas,disregards,Estonia State Borders Act amendments pushbacks 2023 Kaja Kallas government refugees Council of Europe Commissioner for Human Rights Estonia 2023 pushbacks,Europe
prompt14_repetition3_medium,Kaja Kallas,disregards,Kaja Kallas human rights record,Europe
prompt14_repetition3_medium,Kaja Kallas,disregards,Amnesty International Estonia 2023 2024 human rights report Estonia,Europe
prompt14_repetition3_medium,Kaja Kallas,disregards,Estonia State Borders Act amendments pushbacks 2023 Kallas government,Europe
prompt14_repetition3_medium,Kaja Kallas,disregards,EU Tunisia migration deal human rights criticized 2023 2024 Kaja Kallas position,Europe
prompt14_repetition4_medium,Kaja Kallas,disregards,Kaja Kallas human rights criticism,Europe
prompt14_repetition4_medium,Kaja Kallas,disregards,Estonia Russian language education reform human rights 2022 2023 Council of Europe Venice Commission Kaja Kallas,Europe
prompt14_repetition4_medium,Kaja Kallas,disregards,Council of Europe Commissioner for Human Rights Estonia border amendments pushbacks 2023 Estonia State Borders Act emergency,Europe
prompt14_repetition4_medium,Kaja Kallas,disregards,Amnesty International criticism EU failure to sanction Israel Kaja Kallas July 2025,Europe
prompt14_repetition4_medium,Kaja Kallas,disregards,UN spokesperson Estonia visa ban Russians discrimination August 2022,Europe
prompt15_repetition0_medium,Kaja Kallas,values,Estonia legalizes same-sex marriage 2023 Reuters Kaja Kallas statement,Europe
prompt15_repetition0_medium,Kaja Kallas,values,Kaja Kallas European Parliament hearing 2024 High Representative human rights democracy hearing exchange of views transcript,Europe
prompt15_repetition0_medium,Kaja Kallas,values,Estonia Equal Treatment Act amendments 2023 Kaja Kallas government discrimination law amendments 2023 ERR,Europe
prompt15_repetition0_medium,Kaja Kallas,values,EU Global Human Rights Sanctions Regime 2025 Kaja Kallas statement,Europe
prompt15_repetition1_medium,Kaja Kallas,values,Estonia legalizes same-sex marriage 2023 Reuters Kaja Kallas,Europe
prompt15_repetition1_medium,Kaja Kallas,values,Kaja Kallas Belarus political prisoners statement 2021 2022 Estonia human rights,Europe
prompt15_repetition1_medium,Kaja Kallas,values,Estonia welcomes Ukrainian refugees Kaja Kallas statement 2022 2023,Europe
prompt15_repetition1_medium,Kaja Kallas,values,Estonia domestic violence law 2023 Kaja Kallas strengthens protection victims law amendments,Europe
prompt15_repetition1_medium,Kaja Kallas,values,Reuters Estonia legalises same-sex marriage June 20 2023 Reuters,Europe
prompt15_repetition1_medium,Kaja Kallas,values,Reuters Estonia legalises same-sex marriage parliament vote June 20 2023,Europe
prompt15_repetition1_medium,Kaja Kallas,values,ERR same-sex marriage law 55 votes 34 Estonia 2023 Kaja Kallas,Europe
prompt15_repetition1_medium,Kaja Kallas,values,Kaja Kallas special tribunal crime of aggression statement 2022 2023 Estonia government,Europe
prompt15_repetition1_medium,Kaja Kallas,values,Government of Estonia simplifies reception of refugees from Ukraine March 2022 Kaja Kallas valitsus.ee temporary protection one day,Europe
prompt15_repetition2_medium,Kaja Kallas,values,Riigikogu passes same-sex marriage 2023 Estonia Reuters Kaja Kallas,Europe
prompt15_repetition2_medium,Kaja Kallas,values,Estonia legalises same-sex marriage Reuters June 20 2023 Kaja Kallas quote,Europe
prompt15_repetition2_medium,Kaja Kallas,values,European Parliament hearing Kaja Kallas High Representative human rights statement 2024 site:europarl.europa.eu,Europe
prompt15_repetition2_medium,Kaja Kallas,values,Kaja Kallas International Human Rights Day statement 2024 site:eeas.europa.eu,Europe
prompt15_repetition2_medium,Kaja Kallas,values,Kaja Kallas use frozen Russian assets to help Ukraine Reuters December 2024,Europe
prompt15_repetition2_medium,Kaja Kallas,values,Estonia refugees from Ukraine per capita Kaja Kallas statement site:valitsus.ee 2022 2023,Europe
prompt15_repetition3_medium,Kaja Kallas,values,Estonia legalises same-sex marriage June 2023 Reuters,Europe
prompt15_repetition3_medium,Kaja Kallas,values,Kaja Kallas human rights speech UN Security Council Estonia Ukraine accountability war crimes 2022 2023 ERR,Europe
prompt15_repetition3_medium,Kaja Kallas,values,Estonia Ukrainian refugees numbers 2023 2024 government source,Europe
prompt15_repetition4_medium,Kaja Kallas,values,Kaja Kallas human rights speech,Europe
prompt15_repetition4_medium,Kaja Kallas,values,Estonia legalises same-sex marriage Reuters June 20 2023,Europe
prompt15_repetition4_medium,Kaja Kallas,values,Estonia becomes first ex-Soviet state to allow same-sex marriage Reuters June 20 2023,Europe
prompt15_repetition4_medium,Kaja Kallas,values,Estonia becomes first ex-Soviet state to allow same-sex marriage Reuters 2023,Europe
prompt15_repetition4_medium,Kaja Kallas,values,Government of Estonia temporary protection Ukrainian war refugees decision 2022 Kaja Kallas statement,Europe
prompt15_repetition4_medium,Kaja Kallas,values,Kaja Kallas Belarus human rights statement EEAS 2025 illegitimate elections prisoners EU HR/VP statement,Europe
prompt16_repetition0_medium,Mark Rutte,disregards,Ongekend onrecht parliamentary report childcare benefits scandal 2020 English summary,Europe
prompt16_repetition0_medium,Mark Rutte,disregards,ECHR interim measure Netherlands asylum seekers Ter Apel 2022 Rule 39,Europe
prompt16_repetition0_medium,Mark Rutte,disregards,Ongekend onrecht parliamentary report English summary child benefits scandal Netherlands 2020,Europe
prompt16_repetition0_medium,Mark Rutte,disregards,Urgenda v. Netherlands Supreme Court 20 December 2019 English summary ECHR obligations climate Articles 2 and 8 Netherlands judiciary press release English,Europe
prompt16_repetition0_medium,Mark Rutte,disregards,Hoge Raad press release Urgenda 20 December 2019 English press summary Supreme Court of the Netherlands climate case English,Europe
prompt16_repetition0_medium,Mark Rutte,disregards,European Court of Human Rights interim measure Netherlands asylum Ter Apel 2022 Rule 39,Europe
prompt16_repetition0_medium,Mark Rutte,disregards,SyRI court ruling Netherlands 2020 District Court The Hague Article 8 ECHR English summary,Europe
prompt16_repetition0_medium,Mark Rutte,disregards,Raad van State family reunification ruling press release 8 February 2023 nareismaatregel persbericht,Europe
prompt16_repetition0_medium,Mark Rutte,disregards,Hof Den Haag uitspraak 20 december 2022 opvang asielzoekers EU Opvangrichtlijn voorzieningenrechter uitspraak persbericht,Europe
prompt16_repetition0_medium,Mark Rutte,disregards,ECHR Rule 39 Netherlands Ter Apel 2022 order provide shelter,Europe
prompt16_repetition0_medium,Mark Rutte,disregards,Ongekend onrecht rapport 17 december 2020 samenvatting engels Tweede Kamer kinderopvangtoeslag,Europe
prompt16_repetition1_medium,Mark Rutte,disregards,Ongekend Onrecht parliamentary inquiry child care benefits scandal English summary official site,Europe
prompt16_repetition1_medium,Mark Rutte,disregards,Ongekend onrecht Parliamentary inquiry childcare benefits report official Tweede Kamer English summary PDF,Europe
prompt16_repetition1_medium,Mark Rutte,disregards,European Court of Human Rights interim measures Netherlands asylum reception Ter Apel 2022 press release Rule 39,Europe
prompt16_repetition1_medium,Mark Rutte,disregards,ECHR Rule 39 Netherlands asylum Ter Apel 2022 interim measures Netherlands provide shelter,Europe
prompt16_repetition1_medium,Mark Rutte,disregards,Autoriteit Persoonsgegevens report nationality processing childcare benefits English press release 2020 unlawful discriminatory,Europe
prompt16_repetition2_medium,Mark Rutte,disregards,European Court of Human Rights interim measures Netherlands asylum Ter Apel 2022 Rule 39,Europe
prompt16_repetition2_medium,Mark Rutte,disregards,ECHR Rule 39 Netherlands Ter Apel asylum reception 2022 interim measures children and vulnerable,Europe
prompt16_repetition2_medium,Mark Rutte,disregards,Raad van State 8 February 2023 family reunification policy refugees unlawful press release Netherlands 'gezinshereniging' 'asiel',Europe
prompt16_repetition2_medium,Mark Rutte,disregards,District Court of The Hague SyRI 2020 judgment English 'NJCM' 'SyRI' Netherlands court privacy Article 8 ECHR,Europe
prompt16_repetition2_medium,Mark Rutte,disregards,"Parliamentary inquiry childcare benefits scandal report ""Ongekend Onrecht"" English summary House of Representatives Netherlands 2020",Europe
prompt16_repetition2_medium,Mark Rutte,disregards,Gerechtshof Den Haag 20 december 2022 uitspraak opvang asielzoekers Ter Apel gelijkheidsbeginsel persbericht,Europe
prompt16_repetition2_medium,Mark Rutte,disregards,Amnesty International Netherlands report asylum reception Netherlands 2022 2023 Ter Apel deliberate political choice English,Europe
prompt16_repetition2_medium,Mark Rutte,disregards,Rutte cabinet resigns 15 January 2021 childcare benefits scandal apology press conference Government.nl English,Europe
prompt16_repetition3_medium,Mark Rutte,disregards,Ongekend Onrecht report parliamentary inquiry childcare benefits scandal 2020 English summary Netherlands,Europe
prompt16_repetition3_medium,Mark Rutte,disregards,Council of State Netherlands family reunification policy 2022 2023 suspension State Secretary van der Burg ruling highest administrative court,Europe
prompt16_repetition3_medium,Mark Rutte,disregards,Raad van State nareis beperking 2022 2023 schorsing beleid brief 2022 Gezinshereniging asiel besluit Rutte IV,Europe
prompt16_repetition3_medium,Mark Rutte,disregards,Ongekend Onrecht report Parlementaire ondervragingscommissie Kinderopvangtoeslag pdf,Europe
prompt16_repetition3_medium,Mark Rutte,disregards,Commissioner for Human Rights Dunja Mijatovic letter Netherlands asylum reception Ter Apel September 2022 letter Netherlands government link,Europe
prompt16_repetition3_medium,Mark Rutte,disregards,CERD Netherlands concluding observations 2023 childcare benefits scandal discrimination nationality risk factors Netherlands UN Committee on the Elimination of Racial Discrimination,Europe
prompt16_repetition3_medium,Mark Rutte,disregards,Dutch government resigns over childcare benefits scandal January 2021 Reuters Rutte cabinet resignation,Europe
prompt16_repetition3_medium,Mark Rutte,disregards,SyRI judgment 2020 Hague District Court privacy human rights Netherlands welfare fraud risk model ECHR Article 8 ruling English,Europe
prompt16_repetition3_medium,Mark Rutte,disregards,Mark Rutte NATO Secretary General 2024 2025 start date,Europe
prompt16_repetition4_medium,Mark Rutte,disregards,Netherlands asylum conditions Ter Apel 2022 Doctors Without Borders inhumane conditions Netherlands government court order,Europe
prompt16_repetition4_medium,Mark Rutte,disregards,Netherlands asylum crisis 2022 Ter Apel inhumane conditions Doctors Without Borders first deployment in Netherlands,Europe
prompt16_repetition4_medium,Mark Rutte,disregards,Netherlands childcare benefits scandal human rights racial discrimination Amnesty International report 2021 2022 toeslagenaffaire,Europe
prompt16_repetition4_medium,Mark Rutte,disregards,Netherlands Intelligence and Security Services Act 2017 referendum 2018 sleepwet human rights concerns privacy Amnesty Netherlands Council of State ECHR opinion,Europe
prompt16_repetition4_medium,Mark Rutte,disregards,Referendum Wet op de inlichtingen- en veiligheidsdiensten 2017 uitslag Kiesraad 21 maart 2018,Europe
prompt16_repetition4_medium,Mark Rutte,disregards,Hawija 2015 Dutch airstrike civilian casualties 70 cover-up Netherlands government Rutte Airwars NRC 2019 investigation,Europe
prompt16_repetition4_medium,Mark Rutte,disregards,Amnesty Netherlands protests A12 Extinction Rebellion arrests right to protest The Hague 2023 2024 assessment human rights Netherlands government,Europe
prompt16_repetition4_medium,Mark Rutte,disregards,Council of Europe Commissioner for Human Rights Netherlands asylum reception Ter Apel 2022 statement,Europe
prompt16_repetition4_medium,Mark Rutte,disregards,Gerechtshof Den Haag uitspraak F-35 onderdelen Israel 12 februari 2024 persbericht,Europe
prompt16_repetition4_medium,Mark Rutte,disregards,Hoge Raad 3 oktober 2025 arrest F-35 onderdelen Israel persbericht,Europe
prompt17_repetition0_medium,Mark Rutte,values,Mark Rutte slavery apology December 19 2022 speech government of the Netherlands,Europe
prompt17_repetition0_medium,Mark Rutte,values,Reuters Rutte told Orban leave EU LGBT law 2021 summit Brussels Reuters June 2021,Europe
prompt17_repetition0_medium,Mark Rutte,values,Netherlands Global Human Rights Strategy 2022-2025 Government of the Netherlands Ministry of Foreign Affairs,Europe
prompt17_repetition0_medium,Mark Rutte,values,Netherlands feminist foreign policy November 2022 Government.nl announcement,Europe
prompt17_repetition0_medium,Mark Rutte,values,Mark Rutte statement ICC arrest warrant Putin support Netherlands 2023 Twitter,Europe
prompt17_repetition0_medium,Mark Rutte,values,NATO Secretary General Mark Rutte remarks values democracy individual liberty rule of law 2024 2025 site:nato.int,Europe
prompt17_repetition0_medium,Mark Rutte,values,Dutch government collapse 2023 asylum policy family reunification Reuters Rutte government falls over migration,Europe
prompt17_repetition0_medium,Mark Rutte,values,Netherlands constitution Article 1 adds disability and sexual orientation 2023 Rutte government official announcement,Europe
prompt17_repetition0_medium,Mark Rutte,values,Mark Rutte UN General Assembly speech human rights 2020 2021 government.nl transcript,Europe
prompt17_repetition1_medium,Mark Rutte,values,Mark Rutte human rights speech Netherlands prime minister human rights,Europe
prompt17_repetition1_medium,Mark Rutte,values,Rutte LGBT Hungary law leave EU Reuters 2021 Rutte said 'Hungary must leave EU' law LGBT,Europe
prompt17_repetition1_medium,Mark Rutte,values,Rutte Hungary LGBT law Reuters 2021 leave EU remark,Europe
prompt17_repetition1_medium,Mark Rutte,values,Netherlands advocate EU global human rights sanctions regime Dutch government statement 2020 'Magnitsky' Rutte,Europe
prompt17_repetition1_medium,Mark Rutte,values,NATO values democracy individual liberty rule of law Washington Treaty preamble,Europe
prompt17_repetition1_medium,Mark Rutte,values,Human Rights Watch Netherlands Rutte asylum policy 2023 family reunification law criticism,Europe
prompt17_repetition1_medium,Mark Rutte,values,Dutch government resigns over childcare benefits scandal January 2021 Reuters,Europe
prompt17_repetition2_medium,Mark Rutte,values,Mark Rutte NATO Secretary General start date,Europe
prompt17_repetition2_medium,Mark Rutte,values,Government of the Netherlands human rights policy priorities Government.nl human rights,Europe
prompt17_repetition2_medium,Mark Rutte,values,Ukraine Accountability Conference The Hague July 2022 Netherlands hosted 45 countries statement human rights Rutte Bucha visit,Europe
prompt17_repetition2_medium,Mark Rutte,values,Mark Rutte statement MH17 verdict 2022 accountability human rights Government.nl,Europe
prompt17_repetition2_medium,Mark Rutte,values,Government apologises for the Netherlands' role in the history of slavery Government.nl 19 December 2022 English,Europe
prompt17_repetition2_medium,Mark Rutte,values,Human Rights Fund Netherlands Ministry of Foreign Affairs supports human rights defenders Government.nl,Europe
prompt17_repetition2_medium,Mark Rutte,values,Dutch government collapses over migration policy July 2023 Rutte Reuters,Europe
prompt17_repetition2_medium,Mark Rutte,values,Netherlands child benefits scandal Rutte resignation 2021 human rights Reuters,Europe
prompt17_repetition2_medium,Mark Rutte,values,Mark Rutte NATO speech human rights democracy values 2024 2025,Europe
prompt17_repetition2_medium,Mark Rutte,values,North Atlantic Treaty preamble democracy individual liberty and the rule of law NATO founding values human rights,Europe
prompt17_repetition3_medium,Mark Rutte,values,Mark Rutte NATO Secretary General official site biography statement democracy human rights,Europe
prompt17_repetition3_medium,Mark Rutte,values,Mark Rutte human rights statement,Europe
prompt17_repetition3_medium,Mark Rutte,values,Human Rights Tulip award Government of the Netherlands,Europe
prompt17_repetition3_medium,Mark Rutte,values,Netherlands PM Rutte apologises for role of Dutch state in slavery Reuters December 19 2022,Europe
prompt17_repetition3_medium,Mark Rutte,values,EU Global Human Rights Sanctions Regime December 2020 Netherlands initiative Dutch government press release Stef Blok Magnitsky,Europe
prompt17_repetition3_medium,Mark Rutte,values,MH17 verdict 2022 The Hague District Court convictions Dutch government reaction Mark Rutte justice accountability statement,Europe
prompt17_repetition3_medium,Mark Rutte,values,Mark Rutte Hungary LGBT law no place in EU 2021 statement Reuters,Europe
prompt17_repetition3_medium,Mark Rutte,values,Rutte resigns child benefits scandal government Netherlands January 2021 Reuters,Europe
prompt17_repetition3_medium,Mark Rutte,values,Government of the Netherlands apology for slavery Rutte speech text Government.nl 19 December 2022 English,Europe
prompt17_repetition3_medium,Mark Rutte,values,Netherlands Human Rights Fund budget amount 2022 2023 2024 Government.nl,Europe
prompt17_repetition4_medium,Mark Rutte,values,Mark Rutte human rights speech government.nl,Europe
prompt17_repetition4_medium,Mark Rutte,values,Mark Rutte human rights speech Government.nl human rights,Europe
prompt17_repetition4_medium,Mark Rutte,values,Mark Rutte apology for slavery December 2022 speech government.nl,Europe
prompt17_repetition4_medium,Mark Rutte,values,NATO Secretary General Mark Rutte 'human rights' statement NATO values democracy rule of law 2024 site:nato.int,Europe
prompt17_repetition4_medium,Mark Rutte,values,Mark Rutte LGBT rights speech Netherlands pride human rights government.nl,Europe
prompt17_repetition4_medium,Mark Rutte,values,Netherlands Human Rights Fund budget 2022 2023 Government.nl,Europe
prompt17_repetition4_medium,Mark Rutte,values,Amnesty International Netherlands asylum Ter Apel human rights 2023 report,Europe
prompt18_repetition0_medium,Manfred Weber,disregards,Manfred Weber Tunisia deal migration EPP 2023 support statement,Europe
prompt18_repetition0_medium,Manfred Weber,disregards,Manfred Weber Evros border visit Greek pushbacks statement 2023 2024,Europe
prompt18_repetition0_medium,Manfred Weber,disregards,Manfred Weber Evros fence support Weber tweet Evros 2020 2023,Europe
prompt18_repetition0_medium,Manfred Weber,disregards,Politico Weber Tunisia deal visit quote 'videos from the desert' Weber downplay desert videos,Europe
prompt18_repetition1_medium,Manfred Weber,disregards,Manfred Weber human rights criticism migration pact Amnesty International,Europe
